hsa	gge
hsa0000032086	gge0000126953
hsa0000032370	gge0000104196
hsa0000032459	gge0000104126
hsa0000032460	gge0000104127
hsa0000032708	gge0000047049
hsa0000032821	gge0000053145
hsa0000032963	gge0000099284
hsa0000032964	gge0000099285
hsa0000032965	gge0000099285
hsa0000032969	gge0000099286
hsa0000032972	gge0000099288
hsa0000032973	gge0000099288
hsa0000032978	gge0000099291
hsa0000033103	gge0000056835
hsa0000033109	gge0000056841
hsa0000033114	gge0000056843
hsa0000033117	gge0000056844
hsa0000033118	gge0000056844
hsa0000033123	gge0000056849
hsa0000033124	gge0000056849
hsa0000033125	gge0000056850
hsa0000033129	gge0000056855
hsa0000033142	gge0000057555
hsa0000033179	gge0000100991
hsa0000033211	gge0000105224
hsa0000033212	gge0000105225
hsa0000033226	gge0000061139
hsa0000033229	gge0000061142
hsa0000033260	gge0000046545
hsa0000033285	gge0000105665
hsa0000033306	gge0000105684
hsa0000033307	gge0000105685
hsa0000033382	gge0000100197
hsa0000033383	gge0000100199
hsa0000033510	gge0000024508
hsa0000033576	gge0000099871
hsa0000033589	gge0000099884
hsa0000033597	gge0000099890
hsa0000033620	gge0000102142
hsa0000033623	gge0000102144
hsa0000033624	gge0000102145
hsa0000033695	gge0000102123
hsa0000033707	gge0000105701
hsa0000033724	gge0000105722
hsa0000033745	gge0000105744
hsa0000033799	gge0000047201
hsa0000033826	gge0000047223
hsa0000034065	gge0000105838
hsa0000034147	gge0000046723
hsa0000034316	gge0000052332
hsa0000034321	gge0000107229
hsa0000034324	gge0000107231
hsa0000034325	gge0000107232
hsa0000034327	gge0000107233
hsa0000034328	gge0000107234
hsa0000034333	gge0000105151
hsa0000034343	gge0000105147
hsa0000034373	gge0000125141
hsa0000034402	gge0000125160
hsa0000034404	gge0000125162
hsa0000034405	gge0000125163
hsa0000034450	gge0000105100
hsa0000034746	gge0000105075
hsa0000034830	gge0000100932
hsa0000034839	gge0000100940
hsa0000034909	gge0000046809
hsa0000034914	gge0000046814
hsa0000034915	gge0000046814
hsa0000034941	gge0000054629
hsa0000034974	gge0000054658
hsa0000035026	gge0000073538
hsa0000035026	gge0000073539
hsa0000035050	gge0000073555
hsa0000035202	gge0000099425
hsa0000035207	gge0000046183
hsa0000035207	gge0000046182
hsa0000035242	gge0000195344
hsa0000035323	gge0000195256
hsa0000035411	gge0000064341
hsa0000035438	gge0000065026
hsa0000035438	gge0000064151
hsa0000035485	gge0000106808
hsa0000035662	gge0000106569
hsa0000035703	gge0000106003
hsa0000035711	gge0000106008
hsa0000035734	gge0000054746
hsa0000035736	gge0000054747
hsa0000035741	gge0000054749
hsa0000035796	gge0000125963
hsa0000035853	gge0000024561
hsa0000035876	gge0000024579
hsa0000035921	gge0000195386
hsa0000035930	gge0000195392
hsa0000035954	gge0000193588
hsa0000035969	gge0000099317
hsa0000035979	gge0000099324
hsa0000036035	gge0000195493
hsa0000036035	gge0000195492
hsa0000036036	gge0000195493
hsa0000036043	gge0000099360
hsa0000036044	gge0000107206
hsa0000036118	gge0000051436
hsa0000036120	gge0000051438
hsa0000036121	gge0000051440
hsa0000036122	gge0000051441
hsa0000036178	gge0000061238
hsa0000036296	gge0000061311
hsa0000036297	gge0000061312
hsa0000036297	gge0000061311
hsa0000036321	gge0000061326
hsa0000036553	gge0000099859
hsa0000036559	gge0000099863
hsa0000036567	gge0000106347
hsa0000036568	gge0000107237
hsa0000036569	gge0000107238
hsa0000036571	gge0000106309
hsa0000036574	gge0000106305
hsa0000036584	gge0000106260
hsa0000036603	gge0000024596
hsa0000036607	gge0000024600
hsa0000036846	gge0000125742
hsa0000036849	gge0000125746
hsa0000036852	gge0000125749
hsa0000036853	gge0000125750
hsa0000036855	gge0000125751
hsa0000036877	gge0000053993
hsa0000036878	gge0000053994
hsa0000036881	gge0000053997
hsa0000037057	gge0000102321
hsa0000037069	gge0000107244
hsa0000037070	gge0000107245
hsa0000037080	gge0000107251
hsa0000037085	gge0000107255
hsa0000037086	gge0000107256
hsa0000037097	gge0000107264
hsa0000037098	gge0000107265
hsa0000037104	gge0000058359
hsa0000037105	gge0000058360
hsa0000037111	gge0000058365
hsa0000037112	gge0000058366
hsa0000037113	gge0000058367
hsa0000037114	gge0000058368
hsa0000037117	gge0000058371
hsa0000037118	gge0000058372
hsa0000037127	gge0000058380
hsa0000037129	gge0000058381
hsa0000037132	gge0000058382
hsa0000037158	gge0000073593
hsa0000037214	gge0000105157
hsa0000037216	gge0000105159
hsa0000037219	gge0000105161
hsa0000037356	gge0000104472
hsa0000037372	gge0000104810
hsa0000037450	gge0000105258
hsa0000037496	gge0000054797
hsa0000037524	gge0000106422
hsa0000037550	gge0000125893
hsa0000037606	gge0000101623
hsa0000037608	gge0000101624
hsa0000037608	gge0000101625
hsa0000037632	gge0000101645
hsa0000037636	gge0000047285
hsa0000037638	gge0000047353
hsa0000037647	gge0000047360
hsa0000037667	gge0000047296
hsa0000037676	gge0000047304
hsa0000037678	gge0000047306
hsa0000037765	gge0000125244
hsa0000037793	gge0000125273
hsa0000037840	gge0000099444
hsa0000037881	gge0000099494
hsa0000037903	gge0000099484
hsa0000037903	gge0000099490
hsa0000037987	gge0000099560
hsa0000038004	gge0000099573
hsa0000038004	gge0000099579
hsa0000038006	gge0000099579
hsa0000038009	gge0000099575
hsa0000038009	gge0000099574
hsa0000038009	gge0000099573
hsa0000038012	gge0000099579
hsa0000038072	gge0000106603
hsa0000038077	gge0000106606
hsa0000038101	gge0000106632
hsa0000038109	gge0000106640
hsa0000038175	gge0000057762
hsa0000038180	gge0000057766
hsa0000038198	gge0000057784
hsa0000038201	gge0000057788
hsa0000038234	gge0000106369
hsa0000038251	gge0000126757
hsa0000038252	gge0000126758
hsa0000038253	gge0000126760
hsa0000038254	gge0000126761
hsa0000038277	gge0000105079
hsa0000038284	gge0000105083
hsa0000038290	gge0000105087
hsa0000038390	gge0000103696
hsa0000038398	gge0000103705
hsa0000038399	gge0000103706
hsa0000038411	gge0000103506
hsa0000038411	gge0000103505
hsa0000038499	gge0000054603
hsa0000038507	gge0000057681
hsa0000038521	gge0000057685
hsa0000038529	gge0000057687
hsa0000038532	gge0000057690
hsa0000038543	gge0000057696
hsa0000038547	gge0000057698
hsa0000038548	gge0000057699
hsa0000038552	gge0000057702
hsa0000038592	gge0000057127
hsa0000038593	gge0000057127
hsa0000038594	gge0000057127
hsa0000038605	gge0000057133
hsa0000038606	gge0000057133
hsa0000038611	gge0000057136
hsa0000038612	gge0000057136
hsa0000038613	gge0000057137
hsa0000038620	gge0000057141
hsa0000038621	gge0000057141
hsa0000038665	gge0000127180
hsa0000038673	gge0000127183
hsa0000038675	gge0000127185
hsa0000038677	gge0000127187
hsa0000038680	gge0000127190
hsa0000038687	gge0000127194
hsa0000038688	gge0000127195
hsa0000038690	gge0000046433
hsa0000038696	gge0000046436
hsa0000038697	gge0000046436
hsa0000038698	gge0000046436
hsa0000038699	gge0000046437
hsa0000038703	gge0000046440
hsa0000038708	gge0000046444
hsa0000038709	gge0000046445
hsa0000038710	gge0000046445
hsa0000038728	gge0000046453
hsa0000038729	gge0000046453
hsa0000038760	gge0000057712
hsa0000038767	gge0000057718
hsa0000038768	gge0000057718
hsa0000038888	gge0000102348
hsa0000038922	gge0000053900
hsa0000038929	gge0000053905
hsa0000038939	gge0000053910
hsa0000038942	gge0000053911
hsa0000038991	gge0000053815
hsa0000039193	gge0000053657
hsa0000039400	gge0000099245
hsa0000039402	gge0000099246
hsa0000039410	gge0000099248
hsa0000039415	gge0000099249
hsa0000039658	gge0000106361
hsa0000039698	gge0000102766
hsa0000039797	gge0000106754
hsa0000039980	gge0000124516
hsa0000039988	gge0000124524
hsa0000039997	gge0000057309
hsa0000040014	gge0000057327
hsa0000040023	gge0000057336
hsa0000040036	gge0000057349
hsa0000040038	gge0000057351
hsa0000040099	gge0000054134
hsa0000040712	gge0000060416
hsa0000040721	gge0000105014
hsa0000040752	gge0000195462
hsa0000040754	gge0000195464
hsa0000040810	gge0000125010
hsa0000040811	gge0000125011
hsa0000040826	gge0000057603
hsa0000040828	gge0000057604
hsa0000041030	gge0000059445
hsa0000041154	gge0000106743
hsa0000041163	gge0000106752
hsa0000041227	gge0000105645
hsa0000041229	gge0000105647
hsa0000041358	gge0000099059
hsa0000041373	gge0000099072
hsa0000041390	gge0000126930
hsa0000041401	gge0000126938
hsa0000041402	gge0000126939
hsa0000041403	gge0000126940
hsa0000041411	gge0000101265
hsa0000041412	gge0000101266
hsa0000041446	gge0000107152
hsa0000041459	gge0000107162
hsa0000041464	gge0000107164
hsa0000041469	gge0000107168
hsa0000041480	gge0000099229
hsa0000041482	gge0000099235
hsa0000041483	gge0000099236
hsa0000041570	gge0000099194
hsa0000041591	gge0000099216
hsa0000041594	gge0000099219
hsa0000041646	gge0000194206
hsa0000041648	gge0000194208
hsa0000041945	gge0000059380
hsa0000041975	gge0000060890
hsa0000041977	gge0000060891
hsa0000041979	gge0000060892
hsa0000042014	gge0000127223
hsa0000042058	gge0000124994
hsa0000042216	gge0000105112
hsa0000042268	gge0000099698
hsa0000042274	gge0000099706
hsa0000042398	gge0000052992
hsa0000042444	gge0000056998
hsa0000042497	gge0000056987
hsa0000042529	gge0000060042
hsa0000042567	gge0000074071
hsa0000042570	gge0000074078
hsa0000042578	gge0000125938
hsa0000042579	gge0000125938
hsa0000042682	gge0000047444
hsa0000042712	gge0000047643
hsa0000042717	gge0000047651
hsa0000042736	gge0000047614
hsa0000042753	gge0000101160
hsa0000042765	gge0000101170
hsa0000042768	gge0000101172
hsa0000042771	gge0000101175
hsa0000042776	gge0000101180
hsa0000042802	gge0000127171
hsa0000042827	gge0000127158
hsa0000042844	gge0000076085
hsa0000042919	gge0000021902
hsa0000042920	gge0000021903
hsa0000042931	gge0000021912
hsa0000042934	gge0000021915
hsa0000042938	gge0000021918
hsa0000042947	gge0000021925
hsa0000042948	gge0000021926
hsa0000042955	gge0000021932
hsa0000042979	gge0000101463
hsa0000042992	gge0000101473
hsa0000043061	gge0000105898
hsa0000043064	gge0000105901
hsa0000043065	gge0000105902
hsa0000043066	gge0000105903
hsa0000043067	gge0000105904
hsa0000043069	gge0000105906
hsa0000043073	gge0000105908
hsa0000043076	gge0000099734
hsa0000043076	gge0000099733
hsa0000043085	gge0000099736
hsa0000043129	gge0000051600
hsa0000043131	gge0000051602
hsa0000043132	gge0000051603
hsa0000043134	gge0000051605
hsa0000043150	gge0000051616
hsa0000043152	gge0000051617
hsa0000043154	gge0000051619
hsa0000043174	gge0000051638
hsa0000043175	gge0000051639
hsa0000043176	gge0000051640
hsa0000043186	gge0000051650
hsa0000043200	gge0000051662
hsa0000043231	gge0000104564
hsa0000043232	gge0000104565
hsa0000043239	gge0000104571
hsa0000043240	gge0000104572
hsa0000043251	gge0000104582
hsa0000043253	gge0000104584
hsa0000043307	gge0000060895
hsa0000043314	gge0000060900
hsa0000043362	gge0000106948
hsa0000043420	gge0000100406
hsa0000043426	gge0000100417
hsa0000043427	gge0000100418
hsa0000043428	gge0000100419
hsa0000043430	gge0000100421
hsa0000043433	gge0000100424
hsa0000043435	gge0000100426
hsa0000043436	gge0000100427
hsa0000043438	gge0000100429
hsa0000043485	gge0000058146
hsa0000043486	gge0000058147
hsa0000043487	gge0000056599
hsa0000043492	gge0000056605
hsa0000043581	gge0000100682
hsa0000043637	gge0000100457
hsa0000043638	gge0000100458
hsa0000043645	gge0000100464
hsa0000043649	gge0000125378
hsa0000043650	gge0000125379
hsa0000043655	gge0000125380
hsa0000043656	gge0000125380
hsa0000043659	gge0000125382
hsa0000043666	gge0000125387
hsa0000043676	gge0000125394
hsa0000043678	gge0000125395
hsa0000043680	gge0000125396
hsa0000043682	gge0000125398
hsa0000043692	gge0000125407
hsa0000043702	gge0000125415
hsa0000043731	gge0000052295
hsa0000043733	gge0000052296
hsa0000043735	gge0000052297
hsa0000043742	gge0000052306
hsa0000043744	gge0000052308
hsa0000043752	gge0000052319
hsa0000043759	gge0000047664
hsa0000043787	gge0000048015
hsa0000043788	gge0000048015
hsa0000043995	gge0000057357
hsa0000044069	gge0000099609
hsa0000044088	gge0000099620
hsa0000044098	gge0000099628
hsa0000044107	gge0000099638
hsa0000044112	gge0000106870
hsa0000044113	gge0000106871
hsa0000044117	gge0000106875
hsa0000044118	gge0000106876
hsa0000044121	gge0000106879
hsa0000044128	gge0000106881
hsa0000044133	gge0000106885
hsa0000044146	gge0000106896
hsa0000044155	gge0000102925
hsa0000044165	gge0000102930
hsa0000044178	gge0000107216
hsa0000044198	gge0000107219
hsa0000044200	gge0000107221
hsa0000044208	gge0000106174
hsa0000044208	gge0000106173
hsa0000044443	gge0000099945
hsa0000044454	gge0000099955
hsa0000044462	gge0000099963
hsa0000044467	gge0000099968
hsa0000044484	gge0000127257
hsa0000044488	gge0000127260
hsa0000044514	gge0000193513
hsa0000044524	gge0000104771
hsa0000044530	gge0000104772
hsa0000044623	gge0000075719
hsa0000044666	gge0000101020
hsa0000044702	gge0000046917
hsa0000044756	gge0000102999
hsa0000044766	gge0000103007
hsa0000044802	gge0000107048
hsa0000044819	gge0000107063
hsa0000044832	gge0000104517
hsa0000044863	gge0000100751
hsa0000044894	gge0000103553
hsa0000044906	gge0000061375
hsa0000044907	gge0000061376
hsa0000044909	gge0000061379
hsa0000044910	gge0000061380
hsa0000044911	gge0000061381
hsa0000044914	gge0000061386
hsa0000044920	gge0000102177
hsa0000044928	gge0000126958
hsa0000045109	gge0000125477
hsa0000045131	gge0000054596
hsa0000045271	gge0000051512
hsa0000045276	gge0000051517
hsa0000045399	gge0000099742
hsa0000045487	gge0000102646
hsa0000045496	gge0000053796
hsa0000045498	gge0000053800
hsa0000045534	gge0000107038
hsa0000045535	gge0000107039
hsa0000045540	gge0000107043
hsa0000045542	gge0000107044
hsa0000045544	gge0000107046
hsa0000045577	gge0000107014
hsa0000045609	gge0000024549
hsa0000045619	gge0000057245
hsa0000045638	gge0000057263
hsa0000045645	gge0000057270
hsa0000045668	gge0000075563
hsa0000045742	gge0000075383
hsa0000045860	gge0000101391
hsa0000045868	gge0000060603
hsa0000045889	gge0000060617
hsa0000045897	gge0000060622
hsa0000045898	gge0000060623
hsa0000045965	gge0000102961
hsa0000046017	gge0000101740
hsa0000046072	gge0000126687
hsa0000046083	gge0000126696
hsa0000046090	gge0000126703
hsa0000046099	gge0000126711
hsa0000046245	gge0000106819
hsa0000046252	gge0000106822
hsa0000046265	gge0000105207
hsa0000046266	gge0000105208
hsa0000046273	gge0000105165
hsa0000046274	gge0000105166
hsa0000046275	gge0000105167
hsa0000046276	gge0000105168
hsa0000046281	gge0000104490
hsa0000046316	gge0000104738
hsa0000046327	gge0000100782
hsa0000046330	gge0000100783
hsa0000046333	gge0000100786
hsa0000046334	gge0000100787
hsa0000046359	gge0000051394
hsa0000046374	gge0000051401
hsa0000046387	gge0000100555
hsa0000046398	gge0000100568
hsa0000046414	gge0000100581
hsa0000046441	gge0000100608
hsa0000046442	gge0000100609
hsa0000046443	gge0000100610
hsa0000046447	gge0000100614
hsa0000046580	gge0000107241
hsa0000046583	gge0000107243
hsa0000046584	gge0000107244
hsa0000046585	gge0000107245
hsa0000046594	gge0000107251
hsa0000046595	gge0000107252
hsa0000046596	gge0000107252
hsa0000046603	gge0000107256
hsa0000046611	gge0000107262
hsa0000046674	gge0000024428
hsa0000046676	gge0000024430
hsa0000046685	gge0000024435
hsa0000046707	gge0000099720
hsa0000046754	gge0000102832
hsa0000046755	gge0000102833
hsa0000046789	gge0000060020
hsa0000046792	gge0000060022
hsa0000046805	gge0000099129
hsa0000046808	gge0000099131
hsa0000046809	gge0000099132
hsa0000046810	gge0000099133
hsa0000046811	gge0000099134
hsa0000046812	gge0000099136
hsa0000046933	gge0000105264
hsa0000046951	gge0000105281
hsa0000046965	gge0000105295
hsa0000047038	gge0000105366
hsa0000047249	gge0000105549
hsa0000047351	gge0000104035
hsa0000047353	gge0000125906
hsa0000047358	gge0000125909
hsa0000047360	gge0000125910
hsa0000047420	gge0000126001
hsa0000047423	gge0000126004
hsa0000047443	gge0000106129
hsa0000047544	gge0000100221
hsa0000047569	gge0000100245
hsa0000047570	gge0000100246
hsa0000047571	gge0000100246
hsa0000047573	gge0000100248
hsa0000047574	gge0000100249
hsa0000047576	gge0000100250
hsa0000047588	gge0000100291
hsa0000047599	gge0000106699
hsa0000047600	gge0000106699
hsa0000047645	gge0000020663
hsa0000047760	gge0000195035
hsa0000047763	gge0000195037
hsa0000047772	gge0000195046
hsa0000047857	gge0000051724
hsa0000047874	gge0000099293
hsa0000047880	gge0000099297
hsa0000047884	gge0000099300
hsa0000047888	gge0000099304
hsa0000047889	gge0000099305
hsa0000047891	gge0000099307
hsa0000047894	gge0000057986
hsa0000047920	gge0000058289
hsa0000047923	gge0000058292
hsa0000047924	gge0000058293
hsa0000047925	gge0000058294
hsa0000047926	gge0000058295
hsa0000047927	gge0000058296
hsa0000047932	gge0000058305
hsa0000047932	gge0000058306
hsa0000048019	gge0000102846
hsa0000048021	gge0000102847
hsa0000048228	gge0000054268
hsa0000048234	gge0000103499
hsa0000048255	gge0000103475
hsa0000048329	gge0000099673
hsa0000048330	gge0000099674
hsa0000048424	gge0000028773
hsa0000048425	gge0000028773
hsa0000048522	gge0000136986
hsa0000048569	gge0000029102
hsa0000048583	gge0000029116
hsa0000048584	gge0000029117
hsa0000048732	gge0000028744
hsa0000048733	gge0000028745
hsa0000048733	gge0000028744
hsa0000048734	gge0000028746
hsa0000048742	gge0000028754
hsa0000048743	gge0000028755
hsa0000048747	gge0000028758
hsa0000048748	gge0000028758
hsa0000048766	gge0000029038
hsa0000048769	gge0000029040
hsa0000048787	gge0000136520
hsa0000048793	gge0000136526
hsa0000048794	gge0000136528
hsa0000048808	gge0000136509
hsa0000048814	gge0000136513
hsa0000048815	gge0000136514
hsa0000048816	gge0000136515
hsa0000048826	gge0000133857
hsa0000048833	gge0000029092
hsa0000048835	gge0000029094
hsa0000048901	gge0000133943
hsa0000048904	gge0000133946
hsa0000048905	gge0000133947
hsa0000048906	gge0000133948
hsa0000048909	gge0000133951
hsa0000048947	gge0000133602
hsa0000048961	gge0000133612
hsa0000048992	gge0000041624
hsa0000049049	gge0000137790
hsa0000049077	gge0000137819
hsa0000049176	gge0000133213
hsa0000049179	gge0000133214
hsa0000049181	gge0000133215
hsa0000049215	gge0000009538
hsa0000049229	gge0000009552
hsa0000049255	gge0000008447
hsa0000049278	gge0000008505
hsa0000049279	gge0000008506
hsa0000049310	gge0000009060
hsa0000049353	gge0000006764
hsa0000049354	gge0000006764
hsa0000049384	gge0000006781
hsa0000049466	gge0000134827
hsa0000049741	gge0000103259
hsa0000049807	gge0000102541
hsa0000049829	gge0000125797
hsa0000049832	gge0000125799
hsa0000049840	gge0000104068
hsa0000049901	gge0000125099
hsa0000049907	gge0000125103
hsa0000049911	gge0000125106
hsa0000049914	gge0000125110
hsa0000049949	gge0000135000
hsa0000049958	gge0000135007
hsa0000049967	gge0000135016
hsa0000049968	gge0000135017
hsa0000050054	gge0000121965
hsa0000050056	gge0000121970
hsa0000050115	gge0000134007
hsa0000050141	gge0000122263
hsa0000050151	gge0000122432
hsa0000050276	gge0000124917
hsa0000050276	gge0000124916
hsa0000050280	gge0000124920
hsa0000050294	gge0000124933
hsa0000050362	gge0000124866
hsa0000050434	gge0000122652
hsa0000050439	gge0000122657
hsa0000050445	gge0000122662
hsa0000050463	gge0000122682
hsa0000050464	gge0000122683
hsa0000050532	gge0000123893
hsa0000050534	gge0000123894
hsa0000050535	gge0000123894
hsa0000050542	gge0000123901
hsa0000050553	gge0000126242
hsa0000050658	gge0000123346
hsa0000050682	gge0000123370
hsa0000050695	gge0000121689
hsa0000050740	gge0000126063
hsa0000050740	gge0000126062
hsa0000050763	gge0000042741
hsa0000050768	gge0000042746
hsa0000050784	gge0000042762
hsa0000050819	gge0000042795
hsa0000050906	gge0000133414
hsa0000050930	gge0000133436
hsa0000050948	gge0000122191
hsa0000050948	gge0000122190
hsa0000050954	gge0000122197
hsa0000051217	gge0000125561
