hsa	gge
ENSG00000164808	ENSGALG00010006151
ENSG00000102221	ENSGALG00010002705
ENSG00000253309	ENSGALG00010002897
ENSG00000153162	ENSGALG00010010456
ENSG00000197614	ENSGALG00010022764
ENSG00000103489	ENSGALG00010020878
ENSG00000136770	ENSGALG00010005866
ENSG00000101052	ENSGALG00010023627
ENSG00000239264	ENSGALG00010010444
ENSG00000184012	ENSGALG00010013833
ENSG00000101057	ENSGALG00010023572
ENSG00000139780	ENSGALG00010005165
ENSG00000134899	ENSGALG00010006059
ENSG00000182601	ENSGALG00010017315
ENSG00000165443	ENSGALG00010010185
ENSG00000188677	ENSGALG00010013301
ENSG00000005339	ENSGALG00010016508
ENSG00000065923	ENSGALG00010002753
ENSG00000124196	ENSGALG00010025702
ENSG00000265203	ENSGALG00010020969
ENSG00000101307	ENSGALG00010013509
ENSG00000101307	ENSGALG00010013482
ENSG00000101307	ENSGALG00010013526
ENSG00000164379	ENSGALG00010012139
ENSG00000188779	ENSGALG00010017146
ENSG00000165322	ENSGALG00010005757
ENSG00000125255	ENSGALG00010006019
ENSG00000172458	ENSGALG00010005530
ENSG00000187601	ENSGALG00010000406
ENSG00000125879	ENSGALG00010019275
ENSG00000171956	ENSGALG00010024704
ENSG00000134864	ENSGALG00010005491
ENSG00000068650	ENSGALG00010013263
ENSG00000137880	ENSGALG00010024200
ENSG00000271303	ENSGALG00010013815
ENSG00000091490	ENSGALG00010010857
ENSG00000125821	ENSGALG00010018552
ENSG00000156052	ENSGALG00010015212
ENSG00000074410	ENSGALG00010024499
ENSG00000011132	ENSGALG00010028103
ENSG00000124795	ENSGALG00010007758
ENSG00000053770	ENSGALG00010017201
ENSG00000130703	ENSGALG00010022888
ENSG00000100403	ENSGALG00010012797
ENSG00000197506	ENSGALG00010015823
ENSG00000105289	ENSGALG00010028109
ENSG00000151812	ENSGALG00010017153
ENSG00000131080	ENSGALG00010016872
ENSG00000152207	ENSGALG00010003958
ENSG00000167074	ENSGALG00010012786
ENSG00000154330	ENSGALG00010011887
ENSG00000125378	ENSGALG00010018174
ENSG00000165621	ENSGALG00010005289
ENSG00000165621	ENSGALG00010005284
ENSG00000157483	ENSGALG00010022809
ENSG00000199865	ENSGALG00010028397
ENSG00000100410	ENSGALG00010012765
ENSG00000188243	ENSGALG00010000812
ENSG00000173198	ENSGALG00010017860
ENSG00000169019	ENSGALG00010013638
ENSG00000076344	ENSGALG00010016928
ENSG00000135069	ENSGALG00010015533
ENSG00000100413	ENSGALG00010010891
ENSG00000182220	ENSGALG00010002546
ENSG00000109171	ENSGALG00010016767
ENSG00000166532	ENSGALG00010022796
ENSG00000100650	ENSGALG00010021516
ENSG00000145990	ENSGALG00010009884
ENSG00000104611	ENSGALG00010007762
ENSG00000136114	ENSGALG00010002544
ENSG00000152954	ENSGALG00010008072
ENSG00000136100	ENSGALG00010002511
ENSG00000165105	ENSGALG00010015541
ENSG00000139083	ENSGALG00010023137
ENSG00000124275	ENSGALG00010000803
ENSG00000008083	ENSGALG00010009678
ENSG00000106733	ENSGALG00010015466
ENSG00000150048	ENSGALG00010024177
ENSG00000150048	ENSGALG00010002417
ENSG00000150048	ENSGALG00010003716
ENSG00000150048	ENSGALG00010007165
ENSG00000150048	ENSGALG00010000198
ENSG00000150048	ENSGALG00010002215
ENSG00000150048	ENSGALG00010002451
ENSG00000150048	ENSGALG00010003786
ENSG00000150048	ENSGALG00010007137
ENSG00000150048	ENSGALG00010002429
ENSG00000150048	ENSGALG00010002179
ENSG00000150048	ENSGALG00010007182
ENSG00000150048	ENSGALG00010002174
ENSG00000150048	ENSGALG00010002442
ENSG00000150048	ENSGALG00010007123
ENSG00000150048	ENSGALG00010002447
ENSG00000150048	ENSGALG00010002140
ENSG00000150048	ENSGALG00010007160
ENSG00000150048	ENSGALG00010002468
ENSG00000150048	ENSGALG00010000197
ENSG00000150048	ENSGALG00010002145
ENSG00000150048	ENSGALG00010002106
ENSG00000150048	ENSGALG00010002227
ENSG00000150048	ENSGALG00010002155
ENSG00000150048	ENSGALG00010000192
ENSG00000150048	ENSGALG00010007115
ENSG00000150048	ENSGALG00010002299
ENSG00000100417	ENSGALG00010010841
ENSG00000204713	ENSGALG00010016848
ENSG00000166128	ENSGALG00010024506
ENSG00000157578	ENSGALG00010013449
ENSG00000136108	ENSGALG00010002481
ENSG00000003147	ENSGALG00010003990
ENSG00000072401	ENSGALG00010009086
ENSG00000181826	ENSGALG00010015353
ENSG00000070018	ENSGALG00010021562
ENSG00000105428	ENSGALG00010027963
ENSG00000105428	ENSGALG00010027967
ENSG00000137054	ENSGALG00010001171
ENSG00000100418	ENSGALG00010010831
ENSG00000254087	ENSGALG00010004746
ENSG00000031823	ENSGALG00010027668
ENSG00000166233	ENSGALG00010021577
ENSG00000266524	ENSGALG00010020976
ENSG00000002587	ENSGALG00010009497
ENSG00000033170	ENSGALG00010021805
ENSG00000196419	ENSGALG00010010792
ENSG00000112183	ENSGALG00010011170
ENSG00000099250	ENSGALG00010005629
ENSG00000101074	ENSGALG00010024349
ENSG00000207598	ENSGALG00010025393
ENSG00000149658	ENSGALG00010024141
ENSG00000165416	ENSGALG00010003024
ENSG00000135052	ENSGALG00010008752
ENSG00000215217	ENSGALG00010000806
ENSG00000078902	ENSGALG00010024700
ENSG00000147481	ENSGALG00010003965
ENSG00000101197	ENSGALG00010024168
ENSG00000145244	ENSGALG00010013434
ENSG00000124783	ENSGALG00010010270
ENSG00000154723	ENSGALG00010010855
ENSG00000137841	ENSGALG00010023305
ENSG00000183580	ENSGALG00010000714
ENSG00000166828	ENSGALG00010017296
ENSG00000139675	ENSGALG00010022517
ENSG00000152582	ENSGALG00010014805
ENSG00000101198	ENSGALG00010024194
ENSG00000173391	ENSGALG00010024177
ENSG00000173391	ENSGALG00010002417
ENSG00000173391	ENSGALG00010003716
ENSG00000173391	ENSGALG00010007165
ENSG00000173391	ENSGALG00010000198
ENSG00000173391	ENSGALG00010002215
ENSG00000173391	ENSGALG00010002451
ENSG00000173391	ENSGALG00010003786
ENSG00000173391	ENSGALG00010007137
ENSG00000173391	ENSGALG00010002429
ENSG00000173391	ENSGALG00010002179
ENSG00000173391	ENSGALG00010007182
ENSG00000173391	ENSGALG00010002174
ENSG00000173391	ENSGALG00010002442
ENSG00000173391	ENSGALG00010007123
ENSG00000173391	ENSGALG00010002447
ENSG00000173391	ENSGALG00010002140
ENSG00000173391	ENSGALG00010007160
ENSG00000173391	ENSGALG00010002468
ENSG00000173391	ENSGALG00010000197
ENSG00000173391	ENSGALG00010002145
ENSG00000173391	ENSGALG00010002106
ENSG00000173391	ENSGALG00010002227
ENSG00000173391	ENSGALG00010002155
ENSG00000173391	ENSGALG00010000192
ENSG00000173391	ENSGALG00010007115
ENSG00000173391	ENSGALG00010002299
ENSG00000043355	ENSGALG00010005520
ENSG00000122254	ENSGALG00010017305
ENSG00000139800	ENSGALG00010005525
ENSG00000117983	ENSGALG00010023773
ENSG00000083223	ENSGALG00010008231
ENSG00000139517	ENSGALG00010005132
ENSG00000170537	ENSGALG00010021032
ENSG00000169840	ENSGALG00010004613
ENSG00000101199	ENSGALG00010023048
ENSG00000186184	ENSGALG00010012318
ENSG00000122584	ENSGALG00010002824
ENSG00000124766	ENSGALG00010008146
ENSG00000145996	ENSGALG00010008147
ENSG00000106392	ENSGALG00010003406
ENSG00000160285	ENSGALG00010013452
ENSG00000174405	ENSGALG00010014974
ENSG00000146038	ENSGALG00010008045
ENSG00000125246	ENSGALG00010005561
ENSG00000174672	ENSGALG00010024680
ENSG00000242802	ENSGALG00010021146
ENSG00000172201	ENSGALG00010006926
ENSG00000198542	ENSGALG00010005204
ENSG00000090905	ENSGALG00010017659
ENSG00000151490	ENSGALG00010012702
ENSG00000139977	ENSGALG00010017185
ENSG00000137177	ENSGALG00010007777
ENSG00000147100	ENSGALG00010013390
ENSG00000176435	ENSGALG00010006219
ENSG00000133872	ENSGALG00010003701
ENSG00000102316	ENSGALG00010000406
ENSG00000182732	ENSGALG00010021257
ENSG00000107165	ENSGALG00010014092
ENSG00000176533	ENSGALG00010027574
ENSG00000105248	ENSGALG00010027116
ENSG00000102710	ENSGALG00010006246
ENSG00000134852	ENSGALG00010015364
ENSG00000156049	ENSGALG00010015208
ENSG00000172817	ENSGALG00010003006
ENSG00000102349	ENSGALG00010011866
ENSG00000107372	ENSGALG00010015852
ENSG00000137809	ENSGALG00010017403
ENSG00000100209	ENSGALG00010023851
ENSG00000056097	ENSGALG00010014907
ENSG00000056097	ENSGALG00010012519
ENSG00000178538	ENSGALG00010002685
ENSG00000189043	ENSGALG00010002752
ENSG00000160633	ENSGALG00010027163
ENSG00000160633	ENSGALG00010027176
ENSG00000120594	ENSGALG00010005966
ENSG00000133874	ENSGALG00010021033
ENSG00000164877	ENSGALG00010019614
ENSG00000196468	ENSGALG00010013552
ENSG00000165061	ENSGALG00010017457
ENSG00000093010	ENSGALG00010024592
ENSG00000048471	ENSGALG00010020291
ENSG00000160282	ENSGALG00010014540
ENSG00000147099	ENSGALG00010016310
ENSG00000121005	ENSGALG00010003596
ENSG00000141258	ENSGALG00010029574
ENSG00000168795	ENSGALG00010001178
ENSG00000058600	ENSGALG00010018948
ENSG00000135040	ENSGALG00010008699
ENSG00000074696	ENSGALG00010017811
ENSG00000229937	ENSGALG00010016400
ENSG00000165757	ENSGALG00010004965
ENSG00000077327	ENSGALG00010004222
ENSG00000177058	ENSGALG00010014167
ENSG00000159267	ENSGALG00010013104
ENSG00000134996	ENSGALG00010015493
ENSG00000099889	ENSGALG00010024616
ENSG00000180509	ENSGALG00010012863
ENSG00000145241	ENSGALG00010004837
ENSG00000101204	ENSGALG00010023162
ENSG00000104679	ENSGALG00010020055
ENSG00000142156	ENSGALG00010014310
ENSG00000172159	ENSGALG00010015589
ENSG00000110328	ENSGALG00010022205
ENSG00000165406	ENSGALG00010019990
ENSG00000185722	ENSGALG00010029163
ENSG00000125863	ENSGALG00010018287
ENSG00000183324	ENSGALG00010021628
ENSG00000175868	ENSGALG00010023759
ENSG00000170759	ENSGALG00010005695
ENSG00000183597	ENSGALG00010024628
ENSG00000130222	ENSGALG00010009220
ENSG00000105928	ENSGALG00010002392
ENSG00000164751	ENSGALG00010003261
ENSG00000171885	ENSGALG00010005544
ENSG00000205678	ENSGALG00010003632
ENSG00000215182	ENSGALG00010023295
ENSG00000215182	ENSGALG00010024721
ENSG00000215182	ENSGALG00010023349
ENSG00000125531	ENSGALG00010016437
ENSG00000205927	ENSGALG00010010227
ENSG00000088356	ENSGALG00010015620
ENSG00000171105	ENSGALG00010027254
ENSG00000136891	ENSGALG00010008303
ENSG00000040731	ENSGALG00010000760
ENSG00000260903	ENSGALG00010015626
ENSG00000101331	ENSGALG00010015633
ENSG00000156642	ENSGALG00010021642
ENSG00000171208	ENSGALG00010024340
ENSG00000091656	ENSGALG00010003742
ENSG00000134343	ENSGALG00010019617
ENSG00000126003	ENSGALG00010013299
ENSG00000119547	ENSGALG00010011008
ENSG00000157765	ENSGALG00010010900
ENSG00000134440	ENSGALG00010010986
ENSG00000101367	ENSGALG00010013275
ENSG00000177398	ENSGALG00010011004
ENSG00000164294	ENSGALG00010015118
ENSG00000101000	ENSGALG00010024602
ENSG00000070882	ENSGALG00010002404
ENSG00000198785	ENSGALG00010005537
ENSG00000074755	ENSGALG00010029166
ENSG00000016082	ENSGALG00010014672
ENSG00000177182	ENSGALG00010003877
ENSG00000161082	ENSGALG00010027133
ENSG00000067365	ENSGALG00010017361
ENSG00000172915	ENSGALG00010006516
ENSG00000125966	ENSGALG00010024648
ENSG00000070778	ENSGALG00010017937
ENSG00000169018	ENSGALG00010017354
ENSG00000136169	ENSGALG00010004049
ENSG00000095209	ENSGALG00010014203
ENSG00000154764	ENSGALG00010027653
ENSG00000154122	ENSGALG00010000722
ENSG00000104442	ENSGALG00010003121
ENSG00000152465	ENSGALG00010002598
ENSG00000136147	ENSGALG00010004083
ENSG00000131668	ENSGALG00010027671
ENSG00000149636	ENSGALG00010003968
ENSG00000081923	ENSGALG00010010975
ENSG00000134121	ENSGALG00010020396
ENSG00000113389	ENSGALG00010013669
ENSG00000183379	ENSGALG00010006328
ENSG00000131669	ENSGALG00010027715
ENSG00000183783	ENSGALG00010013866
ENSG00000170743	ENSGALG00010021432
ENSG00000139921	ENSGALG00010019594
ENSG00000141968	ENSGALG00010003064
ENSG00000198301	ENSGALG00010004149
ENSG00000094841	ENSGALG00010013488
ENSG00000167193	ENSGALG00010029327
ENSG00000264346	ENSGALG00010026902
ENSG00000099904	ENSGALG00010021057
ENSG00000254598	ENSGALG00010013893
ENSG00000221947	ENSGALG00010003847
ENSG00000102910	ENSGALG00010024230
ENSG00000197969	ENSGALG00010015181
ENSG00000183161	ENSGALG00010023778
ENSG00000284440	ENSGALG00010013855
ENSG00000284440	ENSGALG00010012826
ENSG00000198796	ENSGALG00010010330
ENSG00000129158	ENSGALG00010024423
ENSG00000060339	ENSGALG00010023140
ENSG00000076641	ENSGALG00010004533
ENSG00000134363	ENSGALG00010012441
ENSG00000136144	ENSGALG00010004781
ENSG00000136144	ENSGALG00010004097
ENSG00000087302	ENSGALG00010019655
ENSG00000173482	ENSGALG00010001940
ENSG00000155313	ENSGALG00010008058
ENSG00000181350	ENSGALG00010029325
ENSG00000165259	ENSGALG00010015449
ENSG00000111261	ENSGALG00010021419
ENSG00000137573	ENSGALG00010004297
ENSG00000100084	ENSGALG00010024407
ENSG00000165480	ENSGALG00010005463
ENSG00000109046	ENSGALG00010029546
ENSG00000112964	ENSGALG00010014614
ENSG00000173141	ENSGALG00010005448
ENSG00000130584	ENSGALG00010024884
ENSG00000165487	ENSGALG00010005396
ENSG00000151320	ENSGALG00010005763
ENSG00000124194	ENSGALG00010023366
ENSG00000174225	ENSGALG00010017548
ENSG00000187566	ENSGALG00010008456
ENSG00000153046	ENSGALG00010011247
ENSG00000102678	ENSGALG00010005381
ENSG00000120697	ENSGALG00010006310
ENSG00000165288	ENSGALG00010019059
ENSG00000129636	ENSGALG00010024314
ENSG00000170516	ENSGALG00010013666
ENSG00000101335	ENSGALG00010021572
ENSG00000121691	ENSGALG00010024911
ENSG00000172197	ENSGALG00010007108
ENSG00000138771	ENSGALG00010004056
ENSG00000124784	ENSGALG00010010201
ENSG00000139874	ENSGALG00010006201
ENSG00000120699	ENSGALG00010006263
ENSG00000118707	ENSGALG00010021561
ENSG00000070010	ENSGALG00010024439
ENSG00000113100	ENSGALG00010000597
ENSG00000144635	ENSGALG00010017574
ENSG00000133027	ENSGALG00010017518
ENSG00000100629	ENSGALG00010004346
ENSG00000158813	ENSGALG00010017553
ENSG00000101082	ENSGALG00010021860
ENSG00000151388	ENSGALG00010013174
ENSG00000188419	ENSGALG00010018244
ENSG00000145284	ENSGALG00010003948
ENSG00000166478	ENSGALG00010021160
ENSG00000071189	ENSGALG00010003595
ENSG00000142168	ENSGALG00010011746
ENSG00000102900	ENSGALG00010023698
ENSG00000102900	ENSGALG00010025891
ENSG00000125901	ENSGALG00010016576
ENSG00000109787	ENSGALG00010015165
ENSG00000171467	ENSGALG00010007642
ENSG00000060982	ENSGALG00010015306
ENSG00000101405	ENSGALG00010016585
ENSG00000088256	ENSGALG00010027099
ENSG00000101200	ENSGALG00010016585
ENSG00000238390	ENSGALG00010018967
ENSG00000173040	ENSGALG00010011267
ENSG00000142197	ENSGALG00010012993
ENSG00000128918	ENSGALG00010023060
ENSG00000124429	ENSGALG00010018283
ENSG00000185019	ENSGALG00010017865
ENSG00000120658	ENSGALG00010003372
ENSG00000146122	ENSGALG00010020120
ENSG00000234602	ENSGALG00010013421
ENSG00000102271	ENSGALG00010018115
ENSG00000198171	ENSGALG00010017886
ENSG00000139971	ENSGALG00010017452
ENSG00000133243	ENSGALG00010027914
ENSG00000108582	ENSGALG00010029713
ENSG00000151773	ENSGALG00010003461
ENSG00000093009	ENSGALG00010024480
ENSG00000101638	ENSGALG00010009858
ENSG00000179630	ENSGALG00010003432
ENSG00000119720	ENSGALG00010017628
ENSG00000125877	ENSGALG00010013848
ENSG00000185896	ENSGALG00010014654
ENSG00000165084	ENSGALG00010004246
ENSG00000088756	ENSGALG00010002017
ENSG00000139835	ENSGALG00010014617
ENSG00000145526	ENSGALG00010000814
ENSG00000007264	ENSGALG00010028086
ENSG00000211455	ENSGALG00010012896
ENSG00000122550	ENSGALG00010001397
ENSG00000198934	ENSGALG00010000406
ENSG00000205476	ENSGALG00010016387
ENSG00000150401	ENSGALG00010014517
ENSG00000157554	ENSGALG00010013330
ENSG00000122145	ENSGALG00010014222
ENSG00000146085	ENSGALG00010008105
ENSG00000164879	ENSGALG00010013288
ENSG00000164879	ENSGALG00010013295
ENSG00000108578	ENSGALG00010029710
ENSG00000067141	ENSGALG00010021618
ENSG00000189308	ENSGALG00010003899
ENSG00000150394	ENSGALG00010007678
ENSG00000150403	ENSGALG00010014469
ENSG00000080823	ENSGALG00010017148
ENSG00000164749	ENSGALG00010003619
ENSG00000188991	ENSGALG00010013023
ENSG00000122359	ENSGALG00010008971
ENSG00000111713	ENSGALG00010013201
ENSG00000170950	ENSGALG00010013767
ENSG00000065491	ENSGALG00010027080
ENSG00000154822	ENSGALG00010001512
ENSG00000012660	ENSGALG00010002135
ENSG00000104331	ENSGALG00010003454
ENSG00000088325	ENSGALG00010014099
ENSG00000131171	ENSGALG00010019018
ENSG00000198176	ENSGALG00010016472
ENSG00000134444	ENSGALG00010011993
ENSG00000040341	ENSGALG00010003733
ENSG00000152932	ENSGALG00010015167
ENSG00000109851	ENSGALG00010020181
ENSG00000165714	ENSGALG00010021652
ENSG00000119318	ENSGALG00010014317
ENSG00000129151	ENSGALG00010019820
ENSG00000106546	ENSGALG00010004433
ENSG00000070950	ENSGALG00010019584
ENSG00000008394	ENSGALG00010012732
ENSG00000188917	ENSGALG00010014739
ENSG00000170571	ENSGALG00010013898
ENSG00000112130	ENSGALG00010021606
ENSG00000167186	ENSGALG00010021017
ENSG00000136944	ENSGALG00010028911
ENSG00000126653	ENSGALG00010029707
ENSG00000142185	ENSGALG00010025575
ENSG00000187398	ENSGALG00010022724
ENSG00000184702	ENSGALG00010024509
ENSG00000164181	ENSGALG00010014717
ENSG00000123200	ENSGALG00010003734
ENSG00000122691	ENSGALG00010003808
ENSG00000168152	ENSGALG00010003910
ENSG00000031691	ENSGALG00010008101
ENSG00000156928	ENSGALG00010001460
ENSG00000197168	ENSGALG00010002454
ENSG00000144668	ENSGALG00010017647
ENSG00000179431	ENSGALG00010026537
ENSG00000106100	ENSGALG00010016856
ENSG00000124813	ENSGALG00010008166
ENSG00000110975	ENSGALG00010011050
ENSG00000169181	ENSGALG00010019015
ENSG00000186675	ENSGALG00010000406
ENSG00000107789	ENSGALG00010022755
ENSG00000196475	ENSGALG00010002253
ENSG00000133818	ENSGALG00010020716
ENSG00000213949	ENSGALG00010015624
ENSG00000035720	ENSGALG00010004880
ENSG00000196730	ENSGALG00010009744
ENSG00000108064	ENSGALG00010009043
ENSG00000151491	ENSGALG00010012768
ENSG00000047597	ENSGALG00010001878
ENSG00000101306	ENSGALG00010013029
ENSG00000145246	ENSGALG00010013459
ENSG00000132953	ENSGALG00010005482
ENSG00000183617	ENSGALG00010028101
ENSG00000005810	ENSGALG00010000777
ENSG00000047648	ENSGALG00010001966
ENSG00000122299	ENSGALG00010020712
ENSG00000105866	ENSGALG00010003824
ENSG00000129932	ENSGALG00010028156
ENSG00000167693	ENSGALG00010029764
ENSG00000105855	ENSGALG00010003791
ENSG00000074842	ENSGALG00010028746
ENSG00000074657	ENSGALG00010012211
ENSG00000074657	ENSGALG00010010368
ENSG00000182771	ENSGALG00010010313
ENSG00000196199	ENSGALG00010005313
ENSG00000100764	ENSGALG00010017610
ENSG00000163576	ENSGALG00010001750
ENSG00000262655	ENSGALG00010022875
ENSG00000124490	ENSGALG00010008061
ENSG00000171552	ENSGALG00010014066
ENSG00000121390	ENSGALG00010005302
ENSG00000203618	ENSGALG00010024525
ENSG00000139668	ENSGALG00010002953
ENSG00000088970	ENSGALG00010018206
ENSG00000185838	ENSGALG00010024549
ENSG00000138119	ENSGALG00010020388
ENSG00000136231	ENSGALG00010001476
ENSG00000006125	ENSGALG00010029626
ENSG00000086205	ENSGALG00010007404
ENSG00000129810	ENSGALG00010001783
ENSG00000140382	ENSGALG00010020843
ENSG00000087245	ENSGALG00010025414
ENSG00000074211	ENSGALG00010011465
ENSG00000152380	ENSGALG00010007277
ENSG00000066739	ENSGALG00010015614
ENSG00000101844	ENSGALG00010015782
ENSG00000040608	ENSGALG00010000271
ENSG00000039123	ENSGALG00010014041
ENSG00000170927	ENSGALG00010007934
ENSG00000132958	ENSGALG00010002591
ENSG00000128185	ENSGALG00010000442
ENSG00000177576	ENSGALG00010011203
ENSG00000139508	ENSGALG00010005042
ENSG00000154856	ENSGALG00010001754
ENSG00000140505	ENSGALG00010021122
ENSG00000140505	ENSGALG00010021117
ENSG00000184470	ENSGALG00010024575
ENSG00000132963	ENSGALG00010005060
ENSG00000134265	ENSGALG00010001681
ENSG00000125850	ENSGALG00010018668
ENSG00000100784	ENSGALG00010017703
ENSG00000183067	ENSGALG00010013504
ENSG00000120659	ENSGALG00010003276
ENSG00000212232	ENSGALG00010019895
ENSG00000125871	ENSGALG00010018694
ENSG00000122679	ENSGALG00010008362
ENSG00000105137	ENSGALG00010003479
ENSG00000183778	ENSGALG00010013492
ENSG00000164649	ENSGALG00010001440
ENSG00000125869	ENSGALG00010018384
ENSG00000164038	ENSGALG00010016922
ENSG00000160294	ENSGALG00010010646
ENSG00000134900	ENSGALG00010005174
ENSG00000164949	ENSGALG00010012200
ENSG00000145681	ENSGALG00010006730
ENSG00000111224	ENSGALG00010024645
ENSG00000007545	ENSGALG00010017391
ENSG00000186204	ENSGALG00010022917
ENSG00000125818	ENSGALG00010013709
ENSG00000253710	ENSGALG00010002449
ENSG00000136381	ENSGALG00010024201
ENSG00000156103	ENSGALG00010012390
ENSG00000107771	ENSGALG00010010267
ENSG00000170677	ENSGALG00010001225
ENSG00000139496	ENSGALG00010005988
ENSG00000038427	ENSGALG00010006739
ENSG00000167088	ENSGALG00010017499
ENSG00000158201	ENSGALG00010005109
ENSG00000101843	ENSGALG00010015795
ENSG00000211956	ENSGALG00010021939
ENSG00000101298	ENSGALG00010013640
ENSG00000140057	ENSGALG00010015663
ENSG00000183977	ENSGALG00010001770
ENSG00000078725	ENSGALG00010028193
ENSG00000169116	ENSGALG00010007987
ENSG00000091317	ENSGALG00010002359
ENSG00000147596	ENSGALG00010003759
ENSG00000135720	ENSGALG00010007092
ENSG00000135720	ENSGALG00010022254
ENSG00000135720	ENSGALG00010022491
ENSG00000169836	ENSGALG00010005776
ENSG00000252677	ENSGALG00010018967
ENSG00000244754	ENSGALG00010006716
ENSG00000119537	ENSGALG00010011817
ENSG00000179869	ENSGALG00010000626
ENSG00000066455	ENSGALG00010015481
ENSG00000130224	ENSGALG00010018721
ENSG00000164687	ENSGALG00010002870
ENSG00000165476	ENSGALG00010009359
ENSG00000146166	ENSGALG00010001502
ENSG00000125775	ENSGALG00010013596
ENSG00000157152	ENSGALG00010027905
ENSG00000023697	ENSGALG00010012957
ENSG00000105135	ENSGALG00010003468
ENSG00000153064	ENSGALG00010005443
