hsa	sce
ENSG00000127946	YNL243W
ENSG00000169154	YKL106W
ENSG00000169154	YLR027C
ENSG00000099624	YDL004W
ENSG00000155850	YPR003C
ENSG00000197375	YML123C
ENSG00000172350	YPL058C
ENSG00000172350	YOR153W
ENSG00000172350	YOR328W
ENSG00000172350	YDR011W
ENSG00000172350	YNR070W
ENSG00000172350	YDR406W
ENSG00000172350	YIL013C
ENSG00000172350	YOR011W
ENSG00000175324	YJL124C
ENSG00000184575	YKL205W
ENSG00000085788	YOR022C
ENSG00000188818	YLR246W
ENSG00000168291	YBR221C
ENSG00000197265	YKR062W
ENSG00000178913	YMR227C
ENSG00000273841	YMR236W
ENSG00000114757	YDR244W
ENSG00000114757	YMR018W
ENSG00000146701	YOL126C
ENSG00000047056	YOR272W
ENSG00000113141	YPR169W
ENSG00000135776	YLR188W
ENSG00000135776	YPL270W
ENSG00000187239	YHR114W
ENSG00000092068	YCL025C
ENSG00000092068	YDR508C
ENSG00000092068	YDR046C
ENSG00000092068	YBR068C
ENSG00000092068	YPL274W
ENSG00000092068	YLL061W
ENSG00000092068	YNL270C
ENSG00000092068	YEL063C
ENSG00000223802	YHL003C
ENSG00000223802	YKL008C
ENSG00000052802	YGR060W
ENSG00000079277	YKL171W
ENSG00000147419	YMR132C
ENSG00000037241	YGR034W
ENSG00000037241	YLR344W
ENSG00000140307	YKL058W
ENSG00000124702	YHR158C
ENSG00000124702	YGR238C
ENSG00000124702	YGL197W
ENSG00000124702	YER132C
ENSG00000171320	YFR027W
ENSG00000170049	YOR120W
ENSG00000170049	YDR368W
ENSG00000170049	YJR155W
ENSG00000170049	YNL331C
ENSG00000170049	YCR107W
ENSG00000170049	YDL243C
ENSG00000170049	YOL165C
ENSG00000117408	YGL016W
ENSG00000113734	YDR498C
ENSG00000117410	YHR026W
ENSG00000166133	YDL036C
ENSG00000166133	YOL066C
ENSG00000067225	YAL038W
ENSG00000067225	YOR347C
ENSG00000134014	YPL086C
ENSG00000153015	YDR155C
ENSG00000153015	YML078W
ENSG00000175155	YHR009C
ENSG00000276966	YBR009C
ENSG00000276966	YNL030W
ENSG00000197901	YML123C
ENSG00000106263	YOR361C
ENSG00000173692	YIL075C
ENSG00000105576	YBR017C
ENSG00000149452	YML123C
ENSG00000163104	YAL019W
ENSG00000172031	YBR204C
ENSG00000172031	YGR110W
ENSG00000149742	YML123C
ENSG00000214050	YKR036C
ENSG00000214050	YJL112W
ENSG00000167632	YDR407C
ENSG00000128512	YLR422W
ENSG00000064995	YML015C
ENSG00000215203	YBR014C
ENSG00000215203	YDL010W
ENSG00000164346	YER126C
ENSG00000140374	YPR004C
ENSG00000008130	YJR049C
ENSG00000008130	YEL041W
ENSG00000173262	YGL104C
ENSG00000173262	YBR241C
ENSG00000173262	YJL219W
ENSG00000173262	YHR094C
ENSG00000173262	YFL011W
ENSG00000173262	YNR072W
ENSG00000173262	YDR345C
ENSG00000173262	YDR342C
ENSG00000173262	YOL156W
ENSG00000173262	YJL214W
ENSG00000173262	YDR343C
ENSG00000173262	YDL245C
ENSG00000173262	YLR081W
ENSG00000173262	YJR158W
ENSG00000173262	YHR096C
ENSG00000173262	YEL069C
ENSG00000173262	YHR092C
ENSG00000173262	YMR011W
ENSG00000173262	YDL194W
ENSG00000173262	YDL138W
ENSG00000173262	YJR160C
ENSG00000173262	YBR298C
ENSG00000173262	YGR289C
ENSG00000173262	YDL247W
ENSG00000146282	YHR091C
ENSG00000146282	YDR341C
ENSG00000146414	YLR247C
ENSG00000259803	YML123C
ENSG00000100439	YBR204C
ENSG00000100439	YGR110W
ENSG00000178950	YDR320C
ENSG00000117505	YDR397C
ENSG00000179041	YOR294W
ENSG00000076108	YLR399C
ENSG00000076108	YDL070W
ENSG00000112186	YNL138W
ENSG00000134987	YLR409C
ENSG00000147576	YGL256W
ENSG00000169223	YKR044W
ENSG00000169223	YLR080W
ENSG00000169223	YFL048C
ENSG00000138398	YDR155C
ENSG00000138398	YML078W
ENSG00000119723	YGR255C
ENSG00000198874	YPL207W
ENSG00000112137	YNL233W
ENSG00000055130	YDL132W
ENSG00000198890	YBR034C
ENSG00000240682	YJR050W
ENSG00000155096	YKL184W
ENSG00000182117	YHR072W-A
ENSG00000035664	YML002W
ENSG00000035664	YMR291W
ENSG00000187097	YEL042W
ENSG00000085840	YLR442C
ENSG00000085840	YML065W
ENSG00000145217	YPR003C
ENSG00000143751	YDL030W
ENSG00000119711	YPL061W
ENSG00000119711	YOR374W
ENSG00000119711	YMR169C
ENSG00000119711	YMR170C
ENSG00000142544	YGL211W
ENSG00000140451	YML061C
ENSG00000153786	YLR246W
ENSG00000171848	YGR180C
ENSG00000171848	YJL026W
ENSG00000178750	YOL018C
ENSG00000178700	YOR236W
ENSG00000112419	YNL233W
ENSG00000143748	YLL034C
ENSG00000105379	YGR207C
ENSG00000178694	YBL024W
ENSG00000119688	YPL147W
ENSG00000188215	YLR128W
ENSG00000196511	YOR143C
ENSG00000197776	YHR158C
ENSG00000197776	YGR238C
ENSG00000197776	YGL197W
ENSG00000197776	YER132C
ENSG00000121270	YDR135C
ENSG00000166394	YML087C
ENSG00000166394	YML125C
ENSG00000165525	YPL009C
ENSG00000143771	YBR210W
ENSG00000143771	YGL054C
ENSG00000140553	YOR057W
ENSG00000140553	YNL121C
ENSG00000140553	YHR117W
ENSG00000067842	YDR270W
ENSG00000067842	YDR039C
ENSG00000067842	YDR040C
ENSG00000067842	YDR038C
ENSG00000067842	YGL167C
ENSG00000067842	YGL008C
ENSG00000067842	YPL036W
ENSG00000163909	YFR034C
ENSG00000172809	YLR325C
ENSG00000165410	YLL050C
ENSG00000137656	YGL174W
ENSG00000109917	YGR211W
ENSG00000101210	YER025W
ENSG00000198604	YLR399C
ENSG00000198604	YDL070W
ENSG00000134516	YLR422W
ENSG00000198901	YOR058C
ENSG00000143420	YHR132W-A
ENSG00000143420	YNL157W
ENSG00000159720	YLR447C
ENSG00000105778	YLR114C
ENSG00000010282	YPL189W
ENSG00000010282	YGL084C
ENSG00000143457	YDR372C
ENSG00000184056	YLR396C
ENSG00000143452	YIL072W
ENSG00000198825	YNL106C
ENSG00000198825	YOR109W
ENSG00000132356	YDL214C
ENSG00000132356	YNL183C
ENSG00000132356	YPL026C
ENSG00000132356	YDR247W
ENSG00000132356	YPL141C
ENSG00000132356	YOR233W
ENSG00000132356	YKL198C
ENSG00000132356	YJR059W
ENSG00000132356	YKL168C
ENSG00000132356	YJL165C
ENSG00000132356	YDR122W
ENSG00000132356	YLR096W
ENSG00000129691	YLR015W
ENSG00000160584	YDL214C
ENSG00000160584	YNL183C
ENSG00000160584	YPL026C
ENSG00000160584	YDR247W
ENSG00000160584	YPL141C
ENSG00000160584	YOR233W
ENSG00000160584	YKL198C
ENSG00000160584	YJR059W
ENSG00000160584	YKL168C
ENSG00000160584	YJL165C
ENSG00000160584	YDR122W
ENSG00000160584	YLR096W
ENSG00000138430	YBR025C
ENSG00000138430	YHL014C
ENSG00000065609	YGR241C
ENSG00000065609	YHR161C
ENSG00000107651	YOR022C
ENSG00000101811	YGL044C
ENSG00000007952	YOR384W
ENSG00000007952	YOL152W
ENSG00000100902	YGL011C
ENSG00000177082	YDR030C
ENSG00000177082	YEL056W
ENSG00000177082	YDR128W
ENSG00000091140	YPL017C
ENSG00000145740	YMR177W
ENSG00000145740	YPL224C
ENSG00000173992	YMR038C
ENSG00000134057	YGR108W
ENSG00000134057	YPR119W
ENSG00000134057	YDL155W
ENSG00000134057	YLR210W
ENSG00000134057	YMR199W
ENSG00000134057	YPL256C
ENSG00000134057	YGR109C
ENSG00000134057	YPR120C
ENSG00000181873	YJR122W
ENSG00000151292	YPL204W
ENSG00000151292	YHR135C
ENSG00000151292	YER123W
ENSG00000151292	YNL154C
ENSG00000100591	YDR214W
ENSG00000171960	YDR155C
ENSG00000171960	YML078W
ENSG00000169299	YKL127W
ENSG00000169299	YMR105C
ENSG00000180096	YCR002C
ENSG00000117868	YOR086C
ENSG00000117868	YNL087W
ENSG00000174106	YML034W
ENSG00000174106	YDR458C
ENSG00000149926	YPR114W
ENSG00000140943	YEL060C
ENSG00000140943	YOR003W
ENSG00000103035	YOR261C
ENSG00000167733	YIR036C
ENSG00000167733	YIR035C
ENSG00000122574	YOR181W
ENSG00000151532	YMR197C
ENSG00000101812	YBL002W
ENSG00000101812	YDR224C
ENSG00000131373	YEL020C
ENSG00000140006	YNL035C
ENSG00000257743	YBR229C
ENSG00000050426	YOL027C
ENSG00000050426	YPR125W
ENSG00000048162	YER002W
ENSG00000158467	YER043C
ENSG00000172890	YHR074W
ENSG00000071537	YLR207W
ENSG00000071537	YBL061C
ENSG00000071537	YER096W
ENSG00000101974	YIL048W
ENSG00000205436	YIL068C
ENSG00000129493	YJL207C
ENSG00000140986	YOR063W
ENSG00000092531	YGR009C
ENSG00000140988	YGL123W
ENSG00000140043	YCR102C
ENSG00000140043	YNL134C
ENSG00000140043	YLR460C
ENSG00000140043	YAL061W
ENSG00000140043	YAL060W
ENSG00000140043	YMR318C
ENSG00000140043	YCR105W
ENSG00000140043	YBL069W
ENSG00000140043	YER101C
ENSG00000140043	YBL068W-A
ENSG00000124313	YNL297C
ENSG00000124313	YJR031C
ENSG00000124313	YEL022W
ENSG00000196365	YBL022C
ENSG00000177192	YPL212C
ENSG00000177192	YGL063W
ENSG00000184840	YGL200C
ENSG00000108474	YMR281W
ENSG00000183751	YLR222C
ENSG00000162526	YDL214C
ENSG00000162526	YNL183C
ENSG00000162526	YPL026C
ENSG00000162526	YDR247W
ENSG00000162526	YPL141C
ENSG00000162526	YOR233W
ENSG00000162526	YKL198C
ENSG00000162526	YJR059W
ENSG00000162526	YKL168C
ENSG00000162526	YJL165C
ENSG00000162526	YDR122W
ENSG00000162526	YLR096W
ENSG00000168679	YOL119C
ENSG00000168679	YOR306C
ENSG00000145916	YDR255C
ENSG00000170315	YLL039C
ENSG00000187688	YOR087W
ENSG00000141994	YLR401C
ENSG00000100583	YPR133C
ENSG00000165555	YER023W
ENSG00000154743	YLR105C
ENSG00000168952	YER008C
ENSG00000198492	YDR374C
ENSG00000154277	YJR099W
ENSG00000145912	YDL208W
ENSG00000116353	YBR026C
ENSG00000128881	YHR135C
ENSG00000128881	YER123W
ENSG00000128881	YNL154C
ENSG00000167657	YML002W
ENSG00000167657	YMR291W
ENSG00000163170	YAL046C
ENSG00000167658	YOR133W
ENSG00000167658	YDR385W
ENSG00000114978	YIL106W
ENSG00000105229	YOR156C
ENSG00000105229	YDR409W
ENSG00000102125	YPR140W
ENSG00000126934	YOR231W
ENSG00000126934	YPL140C
ENSG00000071127	YMR092C
ENSG00000137168	YDR155C
ENSG00000137168	YML078W
ENSG00000117593	YPL104W
ENSG00000166598	YPL240C
ENSG00000166598	YMR186W
ENSG00000114268	YLR345W
ENSG00000114268	YJL155C
ENSG00000114268	YOL136C
ENSG00000114268	YIL107C
ENSG00000140400	YGL156W
ENSG00000229894	YHL032C
ENSG00000161980	YDR045C
ENSG00000115556	YPL268W
ENSG00000074582	YDR375C
ENSG00000162755	YHR158C
ENSG00000162755	YGR238C
ENSG00000162755	YGL197W
ENSG00000162755	YER132C
ENSG00000143256	YEL003W
ENSG00000158793	YJL126W
ENSG00000213719	YGR201C
ENSG00000213719	YPL048W
ENSG00000213719	YKL081W
ENSG00000196188	YLR121C
ENSG00000196188	YIL015W
ENSG00000196188	YLR120C
ENSG00000196188	YDR144C
ENSG00000196188	YIR039C
ENSG00000196188	YDR349C
ENSG00000169375	YOL004W
ENSG00000186334	YNL101W
ENSG00000186334	YJR001W
ENSG00000186334	YER119C
ENSG00000186334	YBL089W
ENSG00000108771	YBL113C
ENSG00000108771	YEL075C
ENSG00000108771	YGR296W
ENSG00000108771	YBL111C
ENSG00000108771	YLL067C
ENSG00000108771	YLR462W
ENSG00000108771	YER189W
ENSG00000108771	YLR466W
ENSG00000108771	YFL066C
ENSG00000108771	YOR396W
ENSG00000108771	YFL064C
ENSG00000108771	YHL050C
ENSG00000108771	YHL049C
ENSG00000108771	YJL225C
ENSG00000108771	YIL177C
ENSG00000108771	YLL066C
ENSG00000108771	YPR204W
ENSG00000108771	YHR218W
ENSG00000108771	YHR218W-A
ENSG00000108771	YNL339C
ENSG00000108771	YML133C
ENSG00000108771	YER190W
ENSG00000108771	YHR219W
ENSG00000108771	YEL077C
ENSG00000108771	YDR545W
ENSG00000108771	YLR467W
ENSG00000108771	YPL283C
ENSG00000108771	YPR202W
ENSG00000108771	YBL112C
ENSG00000119938	YOR178C
ENSG00000119938	YLR273C
ENSG00000186335	YNL101W
ENSG00000186335	YJR001W
ENSG00000186335	YER119C
ENSG00000186335	YBL089W
ENSG00000108773	YLR399C
ENSG00000108773	YDL070W
ENSG00000136478	YPR091C
ENSG00000164162	YGL240W
ENSG00000168907	YMR006C
ENSG00000168907	YOL011W
ENSG00000168907	YMR008C
ENSG00000168907	YNL012W
ENSG00000213672	YDL146W
ENSG00000213672	YAR014C
ENSG00000064886	YDR371W
ENSG00000080824	YPL240C
ENSG00000080824	YMR186W
ENSG00000113456	YOR368W
ENSG00000272333	YHR119W
ENSG00000155393	YDL063C
ENSG00000113460	YOL077C
ENSG00000166887	YDL077C
ENSG00000068745	YDR173C
ENSG00000007350	YPR074C
ENSG00000007350	YBR117C
ENSG00000078304	YOR014W
ENSG00000169599	YKL040C
ENSG00000164163	YDR091C
ENSG00000119912	YLR389C
ENSG00000103978	YHL017W
ENSG00000103978	YKL039W
ENSG00000111897	YDR105C
ENSG00000164164	YHL013C
ENSG00000147206	YPL169C
ENSG00000268629	YDL167C
ENSG00000145703	YPL242C
ENSG00000062822	YDL102W
ENSG00000096063	YMR216C
ENSG00000096063	YHR030C
ENSG00000096063	YKL161C
ENSG00000182521	YER148W
ENSG00000108932	YOL119C
ENSG00000108932	YOR306C
ENSG00000075975	YPL054W
ENSG00000104549	YGR175C
ENSG00000178896	YGR195W
ENSG00000124406	YIL048W
ENSG00000241553	YKL013C
ENSG00000183032	YOR222W
ENSG00000183032	YPL134C
ENSG00000106290	YGL112C
ENSG00000092096	YML123C
ENSG00000197763	YHR106W
ENSG00000197763	YDR353W
ENSG00000095059	YHR068W
ENSG00000114779	YBR204C
ENSG00000114779	YGR110W
ENSG00000185246	YPR157W
ENSG00000185246	YGR141W
ENSG00000163918	YJR068W
ENSG00000148459	YBR003W
ENSG00000104885	YDR440W
ENSG00000111229	YLR370C
ENSG00000147050	YBR112C
ENSG00000111231	YLR243W
ENSG00000104897	YDL043C
ENSG00000101972	YIL026C
ENSG00000187790	YIR002C
ENSG00000181652	YDL149W
ENSG00000105202	YDL014W
ENSG00000111237	YHR012W
ENSG00000197858	YLR088W
ENSG00000165832	YNL292W
ENSG00000196850	YHR076W
ENSG00000165637	YIL114C
ENSG00000165637	YNL055C
ENSG00000184178	YDR164C
ENSG00000186298	YML016C
ENSG00000138629	YMR276W
ENSG00000213221	YNL310C
ENSG00000238227	YCR002C
ENSG00000004799	YGL059W
ENSG00000158526	YLR435W
ENSG00000102302	YLR371W
ENSG00000102302	YGR070W
ENSG00000132153	YLR419W
ENSG00000001084	YJL101C
ENSG00000166183	YKL043W
ENSG00000166183	YMR016C
ENSG00000166183	YLR155C
ENSG00000166183	YLR158C
ENSG00000166183	YLR160C
ENSG00000166183	YLR157C
ENSG00000036473	YJL088W
ENSG00000164045	YMR036C
ENSG00000164045	YPR200C
ENSG00000164045	YGR203W
ENSG00000141084	YGL227W
ENSG00000204264	YJL001W
ENSG00000109670	YKR036C
ENSG00000109670	YJL112W
ENSG00000111832	YDR152W
ENSG00000135094	YCL064C
ENSG00000187959	YPR107C
ENSG00000003987	YJR110W
ENSG00000139410	YCL064C
ENSG00000147133	YGR274C
ENSG00000196911	YNL189W
ENSG00000169989	YDR081C
ENSG00000145248	YPR201W
ENSG00000003989	YCL025C
ENSG00000003989	YDR508C
ENSG00000003989	YDR046C
ENSG00000003989	YBR068C
ENSG00000003989	YPL274W
ENSG00000003989	YLL061W
ENSG00000003989	YNL270C
ENSG00000003989	YEL063C
ENSG00000075539	YIL129C
ENSG00000089060	YDL206W
ENSG00000089060	YJR106W
ENSG00000164049	YFL009W
ENSG00000164049	YER066W
ENSG00000164049	YIL046W
ENSG00000164049	YKR036C
ENSG00000164049	YJL112W
ENSG00000204351	YLR398C
ENSG00000074319	YCL008C
ENSG00000140612	YIR022W
ENSG00000167699	YML004C
ENSG00000152670	YPL119C
ENSG00000198805	YLR209C
ENSG00000151116	YCL008C
ENSG00000103740	YER015W
ENSG00000103740	YBR041W
ENSG00000120756	YDR129C
ENSG00000145388	YCL055W
ENSG00000241685	YBR234C
ENSG00000197728	YGL189C
ENSG00000197728	YER131W
ENSG00000170515	YBL091C
ENSG00000205126	YJL060W
ENSG00000205126	YDR111C
ENSG00000205126	YLR089C
ENSG00000140395	YGL213C
ENSG00000130429	YBR234C
ENSG00000110455	YJL060W
ENSG00000110455	YDR111C
ENSG00000110455	YLR089C
ENSG00000025796	YOR254C
ENSG00000081307	YHR003C
ENSG00000081307	YKL027W
ENSG00000139641	YOR086C
ENSG00000139641	YNL087W
ENSG00000131236	YNL138W
ENSG00000106245	YCR063W
ENSG00000215045	YNL271C
ENSG00000275023	YPR031W
ENSG00000205220	YJL001W
ENSG00000092841	YGL106W
ENSG00000135604	YOL018C
ENSG00000083097	YDR141C
ENSG00000174780	YPL210C
ENSG00000086065	YDR486C
ENSG00000136247	YLR246W
ENSG00000077009	YNL129W
ENSG00000277791	YER094C
ENSG00000167264	YNR015W
ENSG00000273559	YNL245C
ENSG00000166441	YGL103W
ENSG00000156983	YPR031W
ENSG00000155465	YCL025C
ENSG00000155465	YDR508C
ENSG00000155465	YDR046C
ENSG00000155465	YBR068C
ENSG00000155465	YPL274W
ENSG00000155465	YLL061W
ENSG00000155465	YNL270C
ENSG00000155465	YEL063C
ENSG00000011332	YOR244W
ENSG00000168394	YLR188W
ENSG00000168394	YPL270W
ENSG00000145725	YLR410W
ENSG00000136485	YPL247C
ENSG00000136463	YGR021W
ENSG00000087152	YGL066W
ENSG00000011376	YLR382C
ENSG00000185250	YDR155C
ENSG00000185250	YML078W
ENSG00000099337	YJL093C
ENSG00000174326	YOL119C
ENSG00000174326	YOR306C
ENSG00000172992	YDR196C
ENSG00000130270	YIL048W
ENSG00000224960	YNL201C
ENSG00000135587	YER019W
ENSG00000140521	YOR330C
ENSG00000167508	YNR043W
ENSG00000259224	YMR253C
ENSG00000259224	YPL264C
ENSG00000165688	YHR024C
ENSG00000147251	YLR422W
ENSG00000250506	YBR160W
ENSG00000072134	YLR206W
ENSG00000072134	YDL161W
ENSG00000222870	snR6
ENSG00000164070	YPL106C
ENSG00000164070	YBR169C
ENSG00000174177	YNL119W
ENSG00000135469	YOL008W
ENSG00000149089	YJR024C
ENSG00000013375	YEL058W
ENSG00000062485	YCR005C
ENSG00000062485	YNR001C
ENSG00000099821	YFL036W
ENSG00000153814	YLR403W
ENSG00000117448	YOR120W
ENSG00000117448	YDR368W
ENSG00000117448	YJR155W
ENSG00000117448	YNL331C
ENSG00000117448	YCR107W
ENSG00000117448	YDL243C
ENSG00000117448	YOL165C
ENSG00000117448	YMR041C
ENSG00000164683	YFR034C
ENSG00000126524	YLR022C
ENSG00000126012	YJR119C
ENSG00000169679	YJL013C
ENSG00000169679	YGR188C
ENSG00000164729	YMR253C
ENSG00000164729	YPL264C
ENSG00000129003	YLL040C
ENSG00000164073	YNL065W
ENSG00000164073	YIL120W
ENSG00000164073	YIL121W
ENSG00000164073	YMR279C
ENSG00000164073	YML116W
ENSG00000164073	YCL073C
ENSG00000164073	YKR106W
ENSG00000164073	YHL047C
ENSG00000164073	YHL040C
ENSG00000164073	YEL065W
ENSG00000164073	YCL069W
ENSG00000164073	YKR105C
ENSG00000164073	YGR224W
ENSG00000164073	YPR198W
ENSG00000099139	YEL060C
ENSG00000099139	YOR003W
ENSG00000164933	YIL134W
ENSG00000135002	YDR236C
ENSG00000288920	YLR048W
ENSG00000288920	YGR214W
ENSG00000106993	YDR168W
ENSG00000213741	YLR388W
ENSG00000213741	YDL061C
ENSG00000105520	YDR284C
ENSG00000100479	YPR175W
ENSG00000108515	YHR174W
ENSG00000108515	YPL281C
ENSG00000108515	YGR254W
ENSG00000108515	YOR393W
ENSG00000108515	YMR323W
ENSG00000121350	YHR106W
ENSG00000121350	YDR353W
ENSG00000151240	YOR093C
ENSG00000165516	YHR158C
ENSG00000165516	YGR238C
ENSG00000165516	YGL197W
ENSG00000165516	YER132C
ENSG00000048649	YOR244W
ENSG00000102390	YPL225W
ENSG00000130724	YKL002W
ENSG00000139131	YPL097W
ENSG00000155252	YJL100W
ENSG00000124678	YDR006C
ENSG00000164040	YPL170W
ENSG00000277149	YPL207W
ENSG00000172269	YBR243C
ENSG00000023839	YDR135C
ENSG00000106628	YJR006W
ENSG00000126814	YHR070W
ENSG00000150990	YMR128W
ENSG00000168781	YLR410W
ENSG00000182107	YNL323W
ENSG00000188976	YOR206W
ENSG00000127554	YGR029W
ENSG00000095485	YGR093W
ENSG00000129460	YER127W
ENSG00000205060	YEL004W
ENSG00000178802	YER003C
ENSG00000113812	YOR141C
ENSG00000131143	YNL052W
ENSG00000131143	YIL111W
ENSG00000100433	YJL093C
ENSG00000090376	YGL021W
ENSG00000090376	YBL009W
ENSG00000141543	YKR059W
ENSG00000141543	YJL138C
ENSG00000141543	YDR021W
ENSG00000077348	YGR095C
ENSG00000148655	YPL213W
ENSG00000156398	YOR271C
ENSG00000140105	YOL097C
ENSG00000167085	YGR132C
ENSG00000148358	YHL017W
ENSG00000148358	YKL039W
ENSG00000114491	YEL021W
ENSG00000156011	YNL297C
ENSG00000156011	YJR031C
ENSG00000156011	YEL022W
ENSG00000169189	YLR007W
ENSG00000125482	YBR049C
ENSG00000125482	YDR026C
ENSG00000108018	YBL017C
ENSG00000108018	YIL173W
ENSG00000108018	YNR065C
ENSG00000108018	YCR100C
ENSG00000108018	YJL222W
ENSG00000108018	YCR099C
ENSG00000178741	YHR051W
ENSG00000178795	YPL206C
ENSG00000169692	YDL052C
ENSG00000138621	YKL088W
ENSG00000154114	YER007W
ENSG00000100652	YPR201W
ENSG00000163624	YBR029C
ENSG00000137574	YPL157W
ENSG00000170385	YMR177W
ENSG00000170385	YPL224C
ENSG00000198336	YGL106W
ENSG00000112118	YEL032W
ENSG00000164934	YLL011W
ENSG00000137955	YPR176C
ENSG00000103266	YNL121C
ENSG00000103266	YHR117W
ENSG00000057468	YFL003C
ENSG00000074590	YDL214C
ENSG00000074590	YNL183C
ENSG00000074590	YPL026C
ENSG00000074590	YDR247W
ENSG00000074590	YPL141C
ENSG00000074590	YOR233W
ENSG00000074590	YKL198C
ENSG00000074590	YJR059W
ENSG00000074590	YKL168C
ENSG00000074590	YJL165C
ENSG00000074590	YDR122W
ENSG00000074590	YLR096W
ENSG00000214013	YBR229C
ENSG00000126821	YJL134W
ENSG00000126821	YKR053C
ENSG00000127580	YOL138C
ENSG00000186523	YJR129C
ENSG00000179134	YOR359W
ENSG00000125734	YHL017W
ENSG00000125734	YKL039W
ENSG00000186908	YDR264C
ENSG00000186908	YOR034C
ENSG00000147724	YGL144C
ENSG00000147724	YDL109C
ENSG00000117399	YGR225W
ENSG00000114988	YKR044W
ENSG00000114988	YLR080W
ENSG00000114988	YFL048C
ENSG00000261308	YER047C
ENSG00000261308	YPL074W
ENSG00000137040	YBR017C
ENSG00000137040	YMR308C
ENSG00000116337	YML035C
ENSG00000116337	YBR284W
ENSG00000116337	YJL070C
ENSG00000198677	YPR189W
ENSG00000112159	YLR106C
ENSG00000124003	YOR245C
ENSG00000123983	YBR041W
ENSG00000005483	YJL105W
ENSG00000005483	YKR029C
ENSG00000110700	YDR064W
ENSG00000196689	YOR087W
ENSG00000184860	YGL157W
ENSG00000184860	YOL151W
ENSG00000184860	YGL039W
ENSG00000184860	YDR541C
ENSG00000022840	YLR427W
ENSG00000154997	YCR002C
ENSG00000151461	YHR077C
ENSG00000100664	YPR041W
ENSG00000164508	YOL012C
ENSG00000171490	YHL033C
ENSG00000171490	YLL045C
ENSG00000072832	YLR420W
ENSG00000164626	YJL093C
ENSG00000040531	YCR075C
ENSG00000181192	YIL125W
ENSG00000103342	YER025W
ENSG00000197417	YNL249C
ENSG00000065665	YBR283C
ENSG00000065665	YLR378C
ENSG00000183856	YPL242C
ENSG00000075790	YKL065C
ENSG00000075790	YMR040W
ENSG00000075790	YDL072C
ENSG00000100749	YPL204W
ENSG00000100749	YHR135C
ENSG00000100749	YER123W
ENSG00000100749	YNL154C
ENSG00000213782	YHR065C
ENSG00000163382	YNL200C
ENSG00000165609	YBR111C
ENSG00000180182	YLR071C
ENSG00000197658	YML123C
ENSG00000151465	YLR215C
ENSG00000174437	YOR291W
ENSG00000174437	YDR270W
ENSG00000174437	YDR039C
ENSG00000174437	YDR040C
ENSG00000174437	YDR038C
ENSG00000174437	YGL167C
ENSG00000174437	YGL008C
ENSG00000174437	YPL036W
ENSG00000151726	YBR041W
ENSG00000144671	YML123C
ENSG00000164362	YLR318W
ENSG00000300293	YPL054W
ENSG00000173281	YOR178C
ENSG00000173281	YLR273C
ENSG00000147202	YNL271C
ENSG00000171148	YDR176W
ENSG00000146216	YPL204W
ENSG00000146216	YHR135C
ENSG00000146216	YER123W
ENSG00000146216	YNL154C
ENSG00000204086	YNL312W
ENSG00000177602	YGL021W
ENSG00000177602	YBL009W
ENSG00000185100	YNL220W
ENSG00000087157	YCL004W
ENSG00000175806	YER042W
ENSG00000126267	YLR038C
ENSG00000122912	YHR002W
ENSG00000173338	YJL093C
ENSG00000108433	YMR197C
ENSG00000173401	YJL078C
ENSG00000173401	YJL079C
ENSG00000173401	YKR013W
ENSG00000171566	YPL151C
ENSG00000180481	YJL078C
ENSG00000180481	YJL079C
ENSG00000180481	YKR013W
ENSG00000168575	YBR296C
ENSG00000100522	YFL017C
ENSG00000111615	YCL059C
ENSG00000204267	YLR188W
ENSG00000204267	YPL270W
ENSG00000107581	YBR079C
ENSG00000145736	YLR005W
ENSG00000100726	YGR099W
ENSG00000104177	YNL004W
ENSG00000104177	YCL011C
ENSG00000004897	YBL084C
ENSG00000183605	YOR271C
ENSG00000107201	YBL113C
ENSG00000107201	YEL075C
ENSG00000107201	YGR296W
ENSG00000107201	YBL111C
ENSG00000107201	YLL067C
ENSG00000107201	YLR462W
ENSG00000107201	YER189W
ENSG00000107201	YLR466W
ENSG00000107201	YFL066C
ENSG00000107201	YOR396W
ENSG00000107201	YFL064C
ENSG00000107201	YHL050C
ENSG00000107201	YHL049C
ENSG00000107201	YJL225C
ENSG00000107201	YIL177C
ENSG00000107201	YLL066C
ENSG00000107201	YPR204W
ENSG00000107201	YHR218W
ENSG00000107201	YHR218W-A
ENSG00000107201	YNL339C
ENSG00000107201	YML133C
ENSG00000107201	YER190W
ENSG00000107201	YHR219W
ENSG00000107201	YEL077C
ENSG00000107201	YDR545W
ENSG00000107201	YLR467W
ENSG00000107201	YPL283C
ENSG00000107201	YPR202W
ENSG00000107201	YBL112C
ENSG00000197045	YDR063W
ENSG00000180694	YKR088C
ENSG00000165672	YML028W
ENSG00000165672	YDR453C
ENSG00000121892	YMR076C
ENSG00000089737	YBR142W
ENSG00000103569	YLL043W
ENSG00000103569	YFL054C
ENSG00000103569	YLL053C
ENSG00000103569	YLL052C
ENSG00000103569	YPR192W
ENSG00000160613	YEL060C
ENSG00000160613	YOR003W
ENSG00000175175	YOR090C
ENSG00000131732	YNL255C
ENSG00000156875	YNL065W
ENSG00000156875	YIL120W
ENSG00000156875	YIL121W
ENSG00000156875	YMR279C
ENSG00000156875	YML116W
ENSG00000156875	YCL073C
ENSG00000156875	YKR106W
