ENSG00000198888	ENSBTAG00000043558
ENSG00000198326	ENSBTAG00000021816
ENSG00000125878	ENSBTAG00000005750
ENSG00000149634	ENSBTAG00000000960
ENSG00000125508	ENSBTAG00000001985
ENSG00000124203	ENSBTAG00000011940
ENSG00000078699	ENSBTAG00000010131
ENSG00000243156	ENSBTAG00000048271
ENSG00000288649	ENSBTAG00000067964
ENSG00000238950	ENSBTAG00000044968
ENSG00000238785	ENSBTAG00000044968
ENSG00000155304	ENSBTAG00000073338
ENSG00000198862	ENSBTAG00000000201
ENSG00000201501	ENSBTAG00000042817
ENSG00000125823	ENSBTAG00000058317
ENSG00000149635	ENSBTAG00000027327
ENSG00000158296	ENSBTAG00000000873
ENSG00000184787	ENSBTAG00000048090
ENSG00000124091	ENSBTAG00000006243
ENSG00000124140	ENSBTAG00000014179
ENSG00000075275	ENSBTAG00000008036
ENSG00000160218	ENSBTAG00000007100
ENSG00000188677	ENSBTAG00000021978
ENSG00000125363	ENSBTAG00000012089
ENSG00000125363	ENSBTAG00000070386
ENSG00000149474	ENSBTAG00000018978
ENSG00000169084	ENSBTAG00000074626
ENSG00000169084	ENSBTAG00000049411
ENSG00000252928	ENSBTAG00000043146
ENSG00000276800	ENSBTAG00000067348
ENSG00000199865	ENSBTAG00000042119
ENSG00000199865	ENSBTAG00000043106
ENSG00000100138	ENSBTAG00000006104
ENSG00000125780	ENSBTAG00000001785
ENSG00000166948	ENSBTAG00000037464
ENSG00000126010	ENSBTAG00000007092
ENSG00000208023	ENSBTAG00000029769
ENSG00000236444	ENSBTAG00000013038
ENSG00000284140	ENSBTAG00000074127
ENSG00000284464	ENSBTAG00000039349
ENSG00000264346	ENSBTAG00000042154
ENSG00000199266	ENSBTAG00000042322
ENSG00000275453	ENSBTAG00000075080
ENSG00000234409	ENSBTAG00000047626
ENSG00000101438	ENSBTAG00000047894
ENSG00000185915	ENSBTAG00000060047
ENSG00000244296	ENSBTAG00000049551
ENSG00000149646	ENSBTAG00000002822
ENSG00000040608	ENSBTAG00000046677
ENSG00000157542	ENSBTAG00000037616
ENSG00000149970	ENSBTAG00000044202
ENSG00000160214	ENSBTAG00000003981
ENSG00000184470	ENSBTAG00000043581
ENSG00000130699	ENSBTAG00000047991
ENSG00000215595	ENSBTAG00000061447
ENSG00000158901	ENSBTAG00000039490
ENSG00000284536	ENSBTAG00000029951
ENSG00000283815	ENSBTAG00000029847
ENSG00000284204	ENSBTAG00000029764
ENSG00000182035	ENSBTAG00000071142
ENSG00000215251	ENSBTAG00000051021
ENSG00000172315	ENSBTAG00000027326
ENSG00000102539	ENSBTAG00000010475
ENSG00000124097	ENSBTAG00000014862
ENSG00000124237	ENSBTAG00000016926
ENSG00000167098	ENSBTAG00000013056
ENSG00000186191	ENSBTAG00000038412
ENSG00000131050	ENSBTAG00000077538
ENSG00000131050	ENSBTAG00000019752
ENSG00000131050	ENSBTAG00000031376
ENSG00000131050	ENSBTAG00000071812
ENSG00000241837	ENSBTAG00000018278
ENSG00000131059	ENSBTAG00000006802
ENSG00000186190	ENSBTAG00000038687
ENSG00000102466	ENSBTAG00000052496
ENSG00000101444	ENSBTAG00000018101
ENSG00000102554	ENSBTAG00000002129
ENSG00000102445	ENSBTAG00000013371
ENSG00000101003	ENSBTAG00000019984
ENSG00000157540	ENSBTAG00000001771
ENSG00000232388	ENSBTAG00000051249
ENSG00000073150	ENSBTAG00000009297
ENSG00000088386	ENSBTAG00000004440
ENSG00000207932	ENSBTAG00000029975
ENSG00000100292	ENSBTAG00000015582
ENSG00000054796	ENSBTAG00000044210
ENSG00000166862	ENSBTAG00000010865
ENSG00000100191	ENSBTAG00000008117
ENSG00000100298	ENSBTAG00000007755
ENSG00000132819	ENSBTAG00000008105
ENSG00000204548	ENSBTAG00000048949
ENSG00000180424	ENSBTAG00000020555
ENSG00000180383	ENSBTAG00000063404
ENSG00000197183	ENSBTAG00000008348
ENSG00000185264	ENSBTAG00000030652
ENSG00000182957	ENSBTAG00000019545
ENSG00000124134	ENSBTAG00000008870
ENSG00000161180	ENSBTAG00000006173
ENSG00000169906	ENSBTAG00000017020
ENSG00000212102	ENSBTAG00000036443
ENSG00000182798	ENSBTAG00000059973
ENSG00000182798	ENSBTAG00000005749
ENSG00000182798	ENSBTAG00000048281
ENSG00000182798	ENSBTAG00000072487
ENSG00000182798	ENSBTAG00000075507
ENSG00000182798	ENSBTAG00000070701
ENSG00000182798	ENSBTAG00000055100
ENSG00000182798	ENSBTAG00000051911
ENSG00000182798	ENSBTAG00000048623
ENSG00000182798	ENSBTAG00000071005
ENSG00000182798	ENSBTAG00000071084
ENSG00000182798	ENSBTAG00000061257
ENSG00000168703	ENSBTAG00000014329
ENSG00000215545	ENSBTAG00000052478
ENSG00000100023	ENSBTAG00000021121
ENSG00000177689	ENSBTAG00000066366
ENSG00000125813	ENSBTAG00000006742
ENSG00000102043	ENSBTAG00000035705
ENSG00000175121	ENSBTAG00000030624
ENSG00000088881	ENSBTAG00000037757
ENSG00000008086	ENSBTAG00000007428
ENSG00000131044	ENSBTAG00000005937
ENSG00000160201	ENSBTAG00000011645
ENSG00000126218	ENSBTAG00000007411
ENSG00000125522	ENSBTAG00000047704
ENSG00000100027	ENSBTAG00000017867
ENSG00000178726	ENSBTAG00000048591
ENSG00000183798	ENSBTAG00000016279
ENSG00000183260	ENSBTAG00000031906
ENSG00000130590	ENSBTAG00000011655
ENSG00000242876	ENSBTAG00000049551
ENSG00000239127	ENSBTAG00000045197
ENSG00000239127	ENSBTAG00000044913
ENSG00000169508	ENSBTAG00000032084
ENSG00000101251	ENSBTAG00000020120
ENSG00000122025	ENSBTAG00000018572
ENSG00000100003	ENSBTAG00000017404
ENSG00000212247	ENSBTAG00000075359
ENSG00000212247	ENSBTAG00000045206
ENSG00000172264	ENSBTAG00000034441
ENSG00000102804	ENSBTAG00000046664
ENSG00000147081	ENSBTAG00000016399
ENSG00000239923	ENSBTAG00000057517
ENSG00000199803	ENSBTAG00000042552
ENSG00000201180	ENSBTAG00000042552
ENSG00000165621	ENSBTAG00000060475
ENSG00000185808	ENSBTAG00000057342
ENSG00000185808	ENSBTAG00000052131
ENSG00000185808	ENSBTAG00000024623
ENSG00000102221	ENSBTAG00000005124
ENSG00000185513	ENSBTAG00000048526
ENSG00000133115	ENSBTAG00000018232
ENSG00000132975	ENSBTAG00000010769
ENSG00000134864	ENSBTAG00000046552
ENSG00000189299	ENSBTAG00000046659
ENSG00000187601	ENSBTAG00000039090
ENSG00000080618	ENSBTAG00000007073
ENSG00000156239	ENSBTAG00000001412
ENSG00000206203	ENSBTAG00000065790
ENSG00000063515	ENSBTAG00000047526
ENSG00000196468	ENSBTAG00000006722
ENSG00000100218	ENSBTAG00000036113
ENSG00000174740	ENSBTAG00000019942
ENSG00000156299	ENSBTAG00000048631
ENSG00000156299	ENSBTAG00000072177
ENSG00000186288	ENSBTAG00000069220
ENSG00000174225	ENSBTAG00000020390
ENSG00000100129	ENSBTAG00000010790
ENSG00000165288	ENSBTAG00000016230
ENSG00000170191	ENSBTAG00000000686
ENSG00000053438	ENSBTAG00000003212
ENSG00000120675	ENSBTAG00000034785
ENSG00000151778	ENSBTAG00000069014
ENSG00000158813	ENSBTAG00000012543
ENSG00000118922	ENSBTAG00000044007
ENSG00000182621	ENSBTAG00000008338
ENSG00000165475	ENSBTAG00000011726
ENSG00000198934	ENSBTAG00000048281
ENSG00000198934	ENSBTAG00000072487
ENSG00000198934	ENSBTAG00000075507
ENSG00000198934	ENSBTAG00000070701
ENSG00000198934	ENSBTAG00000055100
ENSG00000198934	ENSBTAG00000051911
ENSG00000198934	ENSBTAG00000048623
ENSG00000198934	ENSBTAG00000071005
ENSG00000198934	ENSBTAG00000071084
ENSG00000198934	ENSBTAG00000061257
ENSG00000102760	ENSBTAG00000034885
ENSG00000100207	ENSBTAG00000000662
ENSG00000170925	ENSBTAG00000009457
ENSG00000170925	ENSBTAG00000048086
ENSG00000217442	ENSBTAG00000046298
ENSG00000186675	ENSBTAG00000025062
ENSG00000047597	ENSBTAG00000068677
ENSG00000047648	ENSBTAG00000002626
ENSG00000206140	ENSBTAG00000030927
ENSG00000189060	ENSBTAG00000067495
ENSG00000184113	ENSBTAG00000022020
ENSG00000184949	ENSBTAG00000010573
ENSG00000183246	ENSBTAG00000047538
ENSG00000100249	ENSBTAG00000012892
ENSG00000154642	ENSBTAG00000001395
ENSG00000100034	ENSBTAG00000006938
ENSG00000136153	ENSBTAG00000010693
ENSG00000147082	ENSBTAG00000046286
ENSG00000159231	ENSBTAG00000018688
ENSG00000159079	ENSBTAG00000003059
ENSG00000196767	ENSBTAG00000078701
ENSG00000211638	ENSBTAG00000075727
ENSG00000211638	ENSBTAG00000076714
ENSG00000211638	ENSBTAG00000054070
ENSG00000211638	ENSBTAG00000059559
ENSG00000102055	ENSBTAG00000037883
ENSG00000183035	ENSBTAG00000047417
ENSG00000211641	ENSBTAG00000073093
ENSG00000211641	ENSBTAG00000072898
ENSG00000147223	ENSBTAG00000044115
ENSG00000182463	ENSBTAG00000007917
ENSG00000211647	ENSBTAG00000060131
ENSG00000211647	ENSBTAG00000046584
ENSG00000211647	ENSBTAG00000055142
ENSG00000211647	ENSBTAG00000050653
ENSG00000211650	ENSBTAG00000060131
ENSG00000211650	ENSBTAG00000046584
ENSG00000211650	ENSBTAG00000055142
ENSG00000211650	ENSBTAG00000050653
ENSG00000171940	ENSBTAG00000030556
ENSG00000186767	ENSBTAG00000057744
ENSG00000211654	ENSBTAG00000060131
ENSG00000211654	ENSBTAG00000046584
ENSG00000211654	ENSBTAG00000055142
ENSG00000211654	ENSBTAG00000050653
ENSG00000234965	ENSBTAG00000051879
ENSG00000198354	ENSBTAG00000064968
ENSG00000198354	ENSBTAG00000062509
ENSG00000198354	ENSBTAG00000022399
ENSG00000189401	ENSBTAG00000066541
ENSG00000196090	ENSBTAG00000000309
ENSG00000214491	ENSBTAG00000049253
ENSG00000214491	ENSBTAG00000064002
ENSG00000046774	ENSBTAG00000059973
ENSG00000046774	ENSBTAG00000018323
ENSG00000046774	ENSBTAG00000067916
ENSG00000046774	ENSBTAG00000019009
ENSG00000046774	ENSBTAG00000005749
ENSG00000046774	ENSBTAG00000048281
ENSG00000046774	ENSBTAG00000072487
ENSG00000046774	ENSBTAG00000075507
ENSG00000046774	ENSBTAG00000070701
ENSG00000046774	ENSBTAG00000055100
ENSG00000046774	ENSBTAG00000051911
ENSG00000046774	ENSBTAG00000048623
ENSG00000046774	ENSBTAG00000071005
ENSG00000046774	ENSBTAG00000071084
ENSG00000046774	ENSBTAG00000061257
ENSG00000100053	ENSBTAG00000001255
ENSG00000073169	ENSBTAG00000000647
ENSG00000205670	ENSBTAG00000011528
ENSG00000226685	ENSBTAG00000049471
ENSG00000226685	ENSBTAG00000038497
ENSG00000130538	ENSBTAG00000039120
ENSG00000130538	ENSBTAG00000025068
ENSG00000100154	ENSBTAG00000012193
ENSG00000102239	ENSBTAG00000054559
ENSG00000102239	ENSBTAG00000005616
ENSG00000125779	ENSBTAG00000007920
ENSG00000226929	ENSBTAG00000049471
ENSG00000226929	ENSBTAG00000038497
ENSG00000276950	ENSBTAG00000000170
ENSG00000184675	ENSBTAG00000008839
ENSG00000141956	ENSBTAG00000021253
ENSG00000184459	ENSBTAG00000011071
ENSG00000128165	ENSBTAG00000062469
ENSG00000182712	ENSBTAG00000007813
ENSG00000283990	ENSBTAG00000029772
ENSG00000156009	ENSBTAG00000059973
ENSG00000156009	ENSBTAG00000018323
ENSG00000156009	ENSBTAG00000067916
ENSG00000156009	ENSBTAG00000019009
ENSG00000156009	ENSBTAG00000005749
ENSG00000156009	ENSBTAG00000048281
ENSG00000156009	ENSBTAG00000072487
ENSG00000156009	ENSBTAG00000075507
ENSG00000156009	ENSBTAG00000070701
ENSG00000156009	ENSBTAG00000055100
ENSG00000156009	ENSBTAG00000051911
ENSG00000156009	ENSBTAG00000048623
ENSG00000156009	ENSBTAG00000071005
ENSG00000156009	ENSBTAG00000071084
ENSG00000156009	ENSBTAG00000061257
ENSG00000184571	ENSBTAG00000015526
ENSG00000228517	ENSBTAG00000049471
ENSG00000228517	ENSBTAG00000038497
ENSG00000185247	ENSBTAG00000059973
ENSG00000185247	ENSBTAG00000018323
ENSG00000185247	ENSBTAG00000067916
ENSG00000185247	ENSBTAG00000019009
ENSG00000185247	ENSBTAG00000005749
ENSG00000185247	ENSBTAG00000048281
ENSG00000185247	ENSBTAG00000072487
ENSG00000185247	ENSBTAG00000075507
ENSG00000185247	ENSBTAG00000070701
ENSG00000185247	ENSBTAG00000055100
ENSG00000185247	ENSBTAG00000051911
ENSG00000185247	ENSBTAG00000048623
ENSG00000185247	ENSBTAG00000071005
ENSG00000185247	ENSBTAG00000071084
ENSG00000185247	ENSBTAG00000061257
ENSG00000243543	ENSBTAG00000016127
ENSG00000102195	ENSBTAG00000005950
ENSG00000188263	ENSBTAG00000045808
ENSG00000132825	ENSBTAG00000061854
ENSG00000124249	ENSBTAG00000003380
ENSG00000128322	ENSBTAG00000049878
ENSG00000128322	ENSBTAG00000070831
ENSG00000128322	ENSBTAG00000070328
ENSG00000128322	ENSBTAG00000078499
ENSG00000128322	ENSBTAG00000074265
ENSG00000128322	ENSBTAG00000079182
ENSG00000128322	ENSBTAG00000070282
ENSG00000128322	ENSBTAG00000068248
ENSG00000101098	ENSBTAG00000003382
ENSG00000225110	ENSBTAG00000068577
ENSG00000187905	ENSBTAG00000053023
ENSG00000101327	ENSBTAG00000045520
ENSG00000225528	ENSBTAG00000050127
ENSG00000286025	ENSBTAG00000073388
ENSG00000275004	ENSBTAG00000077719
ENSG00000275004	ENSBTAG00000077745
ENSG00000275004	ENSBTAG00000072656
ENSG00000275004	ENSBTAG00000077278
ENSG00000275004	ENSBTAG00000071239
ENSG00000275004	ENSBTAG00000078596
ENSG00000275004	ENSBTAG00000076507
ENSG00000275004	ENSBTAG00000071122
ENSG00000275004	ENSBTAG00000076539
ENSG00000275004	ENSBTAG00000074779
ENSG00000275004	ENSBTAG00000077678
ENSG00000275004	ENSBTAG00000072099
ENSG00000275004	ENSBTAG00000070321
ENSG00000275004	ENSBTAG00000078005
ENSG00000275004	ENSBTAG00000001005
ENSG00000275004	ENSBTAG00000071907
ENSG00000275004	ENSBTAG00000076369
ENSG00000275004	ENSBTAG00000078565
ENSG00000275004	ENSBTAG00000076849
ENSG00000275004	ENSBTAG00000071956
ENSG00000275004	ENSBTAG00000075846
ENSG00000275004	ENSBTAG00000077129
ENSG00000275004	ENSBTAG00000074681
ENSG00000275004	ENSBTAG00000072670
ENSG00000275004	ENSBTAG00000073542
ENSG00000275004	ENSBTAG00000076243
ENSG00000275004	ENSBTAG00000070187
ENSG00000275004	ENSBTAG00000076153
ENSG00000275004	ENSBTAG00000071874
ENSG00000275004	ENSBTAG00000075370
ENSG00000275004	ENSBTAG00000076943
ENSG00000275004	ENSBTAG00000075658
ENSG00000275004	ENSBTAG00000073536
ENSG00000275004	ENSBTAG00000078620
ENSG00000275004	ENSBTAG00000076062
ENSG00000275004	ENSBTAG00000071863
ENSG00000275004	ENSBTAG00000074823
ENSG00000275004	ENSBTAG00000071783
ENSG00000275004	ENSBTAG00000071117
ENSG00000275004	ENSBTAG00000075281
ENSG00000275004	ENSBTAG00000077992
ENSG00000275004	ENSBTAG00000073618
ENSG00000275004	ENSBTAG00000078381
ENSG00000275004	ENSBTAG00000070979
ENSG00000275004	ENSBTAG00000075656
ENSG00000275004	ENSBTAG00000076072
ENSG00000275004	ENSBTAG00000078688
ENSG00000275004	ENSBTAG00000075133
ENSG00000275004	ENSBTAG00000073181
ENSG00000275004	ENSBTAG00000071582
ENSG00000275004	ENSBTAG00000077738
ENSG00000275004	ENSBTAG00000077924
ENSG00000275004	ENSBTAG00000075054
ENSG00000275004	ENSBTAG00000078491
ENSG00000275004	ENSBTAG00000074428
ENSG00000275004	ENSBTAG00000074088
ENSG00000275004	ENSBTAG00000078103
ENSG00000275004	ENSBTAG00000072708
ENSG00000275004	ENSBTAG00000073160
ENSG00000275004	ENSBTAG00000076455
ENSG00000275004	ENSBTAG00000075737
ENSG00000275004	ENSBTAG00000076130
ENSG00000275004	ENSBTAG00000074973
ENSG00000275004	ENSBTAG00000070260
ENSG00000275004	ENSBTAG00000078455
ENSG00000275004	ENSBTAG00000072812
ENSG00000275004	ENSBTAG00000078804
ENSG00000275004	ENSBTAG00000074521
ENSG00000275004	ENSBTAG00000075864
ENSG00000275004	ENSBTAG00000073544
ENSG00000275004	ENSBTAG00000071158
ENSG00000275004	ENSBTAG00000077139
ENSG00000275004	ENSBTAG00000078660
ENSG00000275004	ENSBTAG00000075501
ENSG00000275004	ENSBTAG00000077230
ENSG00000275004	ENSBTAG00000074202
ENSG00000275004	ENSBTAG00000071198
ENSG00000275004	ENSBTAG00000071885
ENSG00000185010	ENSBTAG00000010726
ENSG00000185686	ENSBTAG00000074902
ENSG00000185686	ENSBTAG00000078744
ENSG00000185686	ENSBTAG00000073959
ENSG00000185686	ENSBTAG00000075283
ENSG00000185686	ENSBTAG00000072073
ENSG00000185686	ENSBTAG00000078593
ENSG00000185686	ENSBTAG00000077224
ENSG00000185686	ENSBTAG00000070294
ENSG00000185686	ENSBTAG00000076854
ENSG00000185686	ENSBTAG00000074872
ENSG00000185686	ENSBTAG00000077301
ENSG00000185686	ENSBTAG00000076843
ENSG00000185686	ENSBTAG00000075754
ENSG00000185686	ENSBTAG00000075905
ENSG00000185686	ENSBTAG00000072055
ENSG00000185686	ENSBTAG00000073537
ENSG00000185686	ENSBTAG00000070734
ENSG00000185686	ENSBTAG00000074051
ENSG00000185686	ENSBTAG00000075516
ENSG00000185686	ENSBTAG00000075433
ENSG00000185686	ENSBTAG00000072058
ENSG00000185686	ENSBTAG00000075369
ENSG00000185686	ENSBTAG00000073374
ENSG00000185686	ENSBTAG00000072317
ENSG00000185686	ENSBTAG00000070452
ENSG00000185686	ENSBTAG00000072617
ENSG00000185686	ENSBTAG00000078317
ENSG00000185686	ENSBTAG00000079095
ENSG00000185686	ENSBTAG00000073015
ENSG00000185686	ENSBTAG00000078461
ENSG00000125817	ENSBTAG00000045784
ENSG00000211657	ENSBTAG00000078582
ENSG00000211657	ENSBTAG00000078200
ENSG00000100121	ENSBTAG00000046900
ENSG00000183631	ENSBTAG00000008763
ENSG00000238833	ENSBTAG00000045025
ENSG00000155966	ENSBTAG00000020750
ENSG00000211658	ENSBTAG00000055358
ENSG00000211658	ENSBTAG00000078609
ENSG00000211659	ENSBTAG00000055358
ENSG00000211659	ENSBTAG00000078609
ENSG00000211661	ENSBTAG00000055358
ENSG00000211661	ENSBTAG00000078609
ENSG00000211662	ENSBTAG00000071068
ENSG00000211663	ENSBTAG00000078582
ENSG00000211663	ENSBTAG00000078200
ENSG00000211665	ENSBTAG00000055358
ENSG00000211665	ENSBTAG00000078609
ENSG00000101144	ENSBTAG00000015362
ENSG00000100036	ENSBTAG00000002385
ENSG00000128285	ENSBTAG00000004048
ENSG00000253352	ENSBTAG00000069589
ENSG00000184617	ENSBTAG00000073227
ENSG00000184617	ENSBTAG00000037375
ENSG00000182890	ENSBTAG00000007540
ENSG00000100201	ENSBTAG00000009887
ENSG00000142168	ENSBTAG00000027412
ENSG00000142168	ENSBTAG00000018854
ENSG00000149488	ENSBTAG00000018811
ENSG00000155961	ENSBTAG00000019779
ENSG00000221116	ENSBTAG00000043306
ENSG00000212498	ENSBTAG00000042631
ENSG00000229686	ENSBTAG00000042607
ENSG00000226572	ENSBTAG00000042198
ENSG00000172216	ENSBTAG00000051972
ENSG00000204019	ENSBTAG00000049868
ENSG00000132965	ENSBTAG00000013201
ENSG00000156253	ENSBTAG00000020121
ENSG00000100079	ENSBTAG00000021615
ENSG00000133101	ENSBTAG00000007284
ENSG00000201660	ENSBTAG00000042183
ENSG00000206733	ENSBTAG00000078337
ENSG00000206733	ENSBTAG00000074705
ENSG00000207122	ENSBTAG00000042966
ENSG00000138892	ENSBTAG00000011098
ENSG00000206896	ENSBTAG00000044778
ENSG00000202495	ENSBTAG00000042817
ENSG00000207758	ENSBTAG00000029798
ENSG00000207768	ENSBTAG00000029878
ENSG00000207785	ENSBTAG00000044594
ENSG00000239057	ENSBTAG00000036420
ENSG00000207970	ENSBTAG00000030013
ENSG00000272080	ENSBTAG00000036376
ENSG00000274600	ENSBTAG00000047538
ENSG00000142149	ENSBTAG00000020762
ENSG00000244006	ENSBTAG00000046896
ENSG00000212434	ENSBTAG00000055934
ENSG00000196588	ENSBTAG00000002630
ENSG00000212495	ENSBTAG00000046059
ENSG00000199051	ENSBTAG00000029810
ENSG00000212623	ENSBTAG00000043281
ENSG00000239008	ENSBTAG00000044732
ENSG00000184900	ENSBTAG00000004771
ENSG00000271907	ENSBTAG00000043888
ENSG00000207033	ENSBTAG00000043534
ENSG00000212321	ENSBTAG00000063407
ENSG00000252930	ENSBTAG00000045340
ENSG00000207100	ENSBTAG00000042369
ENSG00000207100	ENSBTAG00000043071
ENSG00000207100	ENSBTAG00000043426
ENSG00000207100	ENSBTAG00000043103
ENSG00000132952	ENSBTAG00000001178
ENSG00000202199	ENSBTAG00000037206
ENSG00000207871	ENSBTAG00000071265
ENSG00000207984	ENSBTAG00000071265
ENSG00000173276	ENSBTAG00000030836
ENSG00000186810	ENSBTAG00000014798
ENSG00000215474	ENSBTAG00000032962
ENSG00000277745	ENSBTAG00000048126
ENSG00000102076	ENSBTAG00000020299
ENSG00000160188	ENSBTAG00000021284
ENSG00000136108	ENSBTAG00000021162
ENSG00000268221	ENSBTAG00000020299
ENSG00000160191	ENSBTAG00000021899
ENSG00000134757	ENSBTAG00000039483
ENSG00000184058	ENSBTAG00000048862
ENSG00000102743	ENSBTAG00000011647
ENSG00000005302	ENSBTAG00000009278
ENSG00000158270	ENSBTAG00000007705
ENSG00000123179	ENSBTAG00000018410
ENSG00000180957	ENSBTAG00000017799
ENSG00000046604	ENSBTAG00000021923
ENSG00000150459	ENSBTAG00000018631
ENSG00000088387	ENSBTAG00000010395
ENSG00000169184	ENSBTAG00000010464
ENSG00000212216	ENSBTAG00000057498
ENSG00000211669	ENSBTAG00000055358
ENSG00000211669	ENSBTAG00000078609
ENSG00000254709	ENSBTAG00000049878
ENSG00000254709	ENSBTAG00000070831
ENSG00000254709	ENSBTAG00000070328
ENSG00000254709	ENSBTAG00000078499
ENSG00000254709	ENSBTAG00000074265
ENSG00000254709	ENSBTAG00000079182
ENSG00000254709	ENSBTAG00000070282
ENSG00000254709	ENSBTAG00000068248
ENSG00000166401	ENSBTAG00000001207
ENSG00000211675	ENSBTAG00000049878
ENSG00000211675	ENSBTAG00000070831
ENSG00000211675	ENSBTAG00000070328
ENSG00000211675	ENSBTAG00000078499
ENSG00000211675	ENSBTAG00000074265
ENSG00000211675	ENSBTAG00000079182
ENSG00000211675	ENSBTAG00000070282
ENSG00000211675	ENSBTAG00000068248
ENSG00000211677	ENSBTAG00000049878
ENSG00000211677	ENSBTAG00000070831
ENSG00000211677	ENSBTAG00000070328
ENSG00000211677	ENSBTAG00000078499
ENSG00000211677	ENSBTAG00000074265
ENSG00000211677	ENSBTAG00000079182
ENSG00000211677	ENSBTAG00000070282
ENSG00000211677	ENSBTAG00000068248
ENSG00000211679	ENSBTAG00000049878
ENSG00000211679	ENSBTAG00000070831
ENSG00000211679	ENSBTAG00000070328
ENSG00000211679	ENSBTAG00000078499
ENSG00000211679	ENSBTAG00000074265
ENSG00000211679	ENSBTAG00000079182
ENSG00000211679	ENSBTAG00000070282
ENSG00000211679	ENSBTAG00000068248
ENSG00000211685	ENSBTAG00000049878
ENSG00000211685	ENSBTAG00000070831
ENSG00000211685	ENSBTAG00000070328
ENSG00000211685	ENSBTAG00000078499
ENSG00000211685	ENSBTAG00000074265
ENSG00000211685	ENSBTAG00000079182
ENSG00000211685	ENSBTAG00000070282
ENSG00000211685	ENSBTAG00000068248
ENSG00000118271	ENSBTAG00000010991
ENSG00000134755	ENSBTAG00000040584
ENSG00000134873	ENSBTAG00000003568
ENSG00000275319	ENSBTAG00000067348
ENSG00000150456	ENSBTAG00000008296
ENSG00000275793	ENSBTAG00000047538
ENSG00000126231	ENSBTAG00000019440
ENSG00000128218	ENSBTAG00000064165
ENSG00000128408	ENSBTAG00000003594
ENSG00000241360	ENSBTAG00000030255
ENSG00000199783	ENSBTAG00000043287
ENSG00000198832	ENSBTAG00000031279
ENSG00000134871	ENSBTAG00000025210
ENSG00000199695	ENSBTAG00000043632
ENSG00000196664	ENSBTAG00000022161
ENSG00000100167	ENSBTAG00000013173
ENSG00000187754	ENSBTAG00000054604
ENSG00000187754	ENSBTAG00000048817
ENSG00000207220	ENSBTAG00000028990
ENSG00000212611	ENSBTAG00000072103
ENSG00000277150	ENSBTAG00000069424
ENSG00000277150	ENSBTAG00000033167
ENSG00000184388	ENSBTAG00000069220
ENSG00000175718	ENSBTAG00000047652
ENSG00000268447	ENSBTAG00000054604
ENSG00000268447	ENSBTAG00000048817
ENSG00000139832	ENSBTAG00000049416
ENSG00000139842	ENSBTAG00000020093
ENSG00000185666	ENSBTAG00000020636
ENSG00000147117	ENSBTAG00000065841
ENSG00000130054	ENSBTAG00000011310
ENSG00000130638	ENSBTAG00000009351
ENSG00000165584	ENSBTAG00000054604
ENSG00000165584	ENSBTAG00000048817
ENSG00000268009	ENSBTAG00000054604
ENSG00000268009	ENSBTAG00000048817
ENSG00000188064	ENSBTAG00000048365
ENSG00000165195	ENSBTAG00000007646
ENSG00000078043	ENSBTAG00000007833
ENSG00000073146	ENSBTAG00000020341
ENSG00000278558	ENSBTAG00000030927
ENSG00000102755	ENSBTAG00000016915
ENSG00000275268	ENSBTAG00000044993
ENSG00000134595	ENSBTAG00000049481
ENSG00000202024	ENSBTAG00000045055
ENSG00000206075	ENSBTAG00000002019
ENSG00000204165	ENSBTAG00000032209
